country;date;datelabel;industry;cpi;infrate;infexp0;infexp0spread;infexp1;infexp1spread;infexp2;infexp2spread;ER;ibor;bondsIR;infexp;ABG;BN;LM;BG;keyIR;t1;t2;t3;t4;t5;trans
czechia;13;37257;97.4;77.5;3.7;4.22;0.618600571;4.270446773;0.237881898;4.270446773;0.237881898;32.078;4.554347826;5.2720000000000002;3.61;-0.00595238095238095;-0.011904762;0.111111111;0.333333333333333;4.5;3;1.5;2.5;0;2.5;9.5
czechia;14;37288;100.1;77.5;3.9;4.06;0.355902608;3.481440743;0.276764704;3.481440743;0.276764704;31.789;4.3015;5.3860000000000001;3.57;0.0258823529411765;0.011764706;-0.19047619;-0.0857142857142857;4.25;3;1.5;2.5;0;2.5;9.5
czechia;15;37316;99.6;77.5;3.7;3.92;0.282842712;4.264131554;0.299959227;4.27538999;0.288921333;31.388;4.300952381;5.6879999999999997;3.53;-0.0152963671128107;-0.001912046;-0.315789474;-0.125;4.25;3;1.5;2.5;0;2.5;9.5
czechia;16;37347;100.5;77.5;3.2;3.72;0.357770876;3.629972262;0.330245521;3.631613933;0.308967504;30.356;4.213181818;5.3049999999999997;3.42;-0.0186666666666667;-0.002666667;-0.459459459;-0.027027027027027;3.75;3;1.5;2.5;0;2.5;9.5
czechia;17;37377;99.5;77.4;2.5;3.40;0.581090928;3.209585266;0.329216237;3.219286879;0.309518079;30.558;3.813478261;5.3109999999999999;3.33;0.0196506550218341;0;-0.476190476;-0.309090909090909;3.75;3;1.5;2.5;0;2.5;9.5
czechia;18;37408;100.1;77.1;1.2;2.90;1.030857248;2.347852596;0.367618612;2.337270255;0.33691115;30.295;3.776;4.8579999999999997;3.11;0;0.001960784;-0.381818182;0.0545454545454545;3.75;3;1.5;2.5;0;2.5;9.5
czechia;19;37438;104.2;77.5;0.6;2.24;1.355605646;0.723566998;0.453335243;0.155225301;0.371838142;29.749;3.373478261;4.6440000000000001;2.91;0.0109090909090909;0.018181818;0;0.259259259259259;3;3;1.5;2.5;0;2.5;9.5
czechia;20;37469;98.6;77.4;0.6;1.62;1.351542329;0.684926193;0.445897498;0.351382877;0.374450369;30.796;3.055;4.6070000000000002;2.79;-0.00506756756756757;0;-0.477272727;-0.0196078431372549;3;3;1.5;2.5;0;2.5;9.5
czechia;21;37500;103.6;77;0.8;1.14;1.103479346;0.690782978;0.446049651;0.658546108;0.36713506;30.193;2.99047619;4.1970000000000001;2.65;-0.0258215962441315;-0.004694836;-0.227272727;-0.31578947368421;3;3;1.5;2.5;0;2.5;9.5
czechia;22;37530;105.5;76.7;0.6;0.76;0.747663026;1.077848665;0.364783238;1.025891697;0.369798647;30.653;2.81826087;4.2709999999999999;2.39;-0.010752688172043;-0.012903226;-0.240740741;-0.0416666666666667;3;3;1.5;2.5;0;2.5;9.5
czechia;23;37561;106.7;76.6;0.5;0.62;0.256255081;0.33164495;0.383428101;0.45485444;0.370200963;30.756;2.772857143;4.1609999999999996;2.09;-0.0243243243243243;-0.013513514;-0.5;-0.333333333333333;2.75;3;1.5;2.5;0;2.5;9.5
czechia;24;37591;104.6;76.7;0.6;0.62;0.098319208;0.765227027;0.378421779;0.651294279;0.36227492;31.192;2.628636364;4.1609999999999996;2.50;-0.0243243243243243;-0.013513514;-0.5;-0.333333333333333;2.75;3;1.5;2.5;0;2.5;9.5
czechia;25;37622;106.7;77.1;-0.4;0.42;0.427784993;0.652276992;0.379230057;0.680056822;0.354484269;31.49;2.657391304;3.9620000000000002;1.69;-0.0104321907600596;-0.001490313;-0.384615385;-0.275862068965517;2.5;3;2.5;2.5;0;2.5;10.5
czechia;26;37653;103.2;77.3;-0.4;0.18;0.538206899;-1.018042774;0.432958141;-1.185838929;0.402450536;31.645;2.45;3.7559999999999998;1.64;-0.0212765957446809;0;-0.628571429;-0.5;2.5;3;2.5;2.5;0;2.5;10.5
czechia;27;37681;102.5;77.2;-0.4;-0.02;0.530722778;0.101122151;0.49221322;0.038736317;0.416140051;31.758;2.392857143;3.7120000000000002;1.61;-0.0126050420168067;-0.00210084;-0.326086957;-0.191489361702128;2.5;3;2.5;2.5;0;2.5;10.5
czechia;28;37712;104.1;77.4;-0.1;-0.14;0.467618078;-0.369594199;0.502982453;-0.455721178;0.414095081;31.625;2.446363636;3.9470000000000001;1.73;-0.0112866817155756;0.011286682;-0.326086957;0.0256410256410256;2.5;3;2.5;2.5;0;2.5;10.5
czechia;29;37742;102.2;77.4;0;-0.26;0.392003401;0.186111637;0.49518373;0.147299376;0.412997541;31.391;2.455909091;3.593;1.94;0.00970873786407767;0.004854369;-0.321428571;0;2.5;3;2.5;2.5;0;2.5;10.5
czechia;30;37773;103.3;77.4;0.3;-0.12;0.287518115;0.120577162;0.487138563;0.029269951;0.406256458;31.41;2.333333333;3.7909999999999999;1.97;-0.0240480961923848;-0.014028056;-0.461538462;-0.0454545454545455;2.25;3;2.5;2.5;0;2.5;10.5
czechia;31;37803;101.4;77.5;-0.1;-0.06;0.263944439;0.346822254;0.346781073;0.499127016;0.403047607;31.877;2.25173913;4.2350000000000003;2.02;-0.0132325141776938;-0.013232514;-0.301587302;0.241379310344828;2.25;3;2.5;2.5;0;2.5;10.5
czechia;32;37834;106.9;77.3;-0.1;0.00;0.225092574;0.002209312;0.314847785;-0.250485242;0.409275138;32.289;2.058095238;4.2510000000000003;2.06;0.00623700623700624;0.008316008;-0.440677966;-0.230769230769231;2;3;2.5;2.5;0;2.5;10.5
czechia;33;37865;104.3;77;0;0.02;0.154919334;-0.001994998;0.313498637;0.034030903;0.403984595;32.354;2.06;4.1559999999999997;2.08;0.00623700623700624;NA;NA;NA;2;3;2.5;2.5;0;2.5;10.5
czechia;34;37895;102.7;77;0.4;0.10;0.213697606;0.064237204;0.313628624;0.061734717;0.397705218;31.985;2.056956522;4.6630000000000003;2.27;-0.0232018561484919;-0.009280742;-0.393939394;-0.142857142857143;2;3;2.5;2.5;0;2.5;10.5
czechia;35;37926;102.6;77.4;1;0.24;0.423083916;0.282167857;0.310761086;0.597567281;0.39660622;31.974;2.069;4.8230000000000004;2.47;0.0272108843537415;0.038548753;-0.108108108;0;2;3;2.5;2.5;0;2.5;10.5
czechia;36;37956;104.7;77.5;1;0.46;0.524086507;0.682176595;0.352282309;1.217409356;0.396951762;32.313;2.075652174;4.8029999999999999;2.76;0.0131926121372032;0.015831135;-0.264705882;-0.0285714285714286;2;3;2.5;2.5;0;2.5;10.5
czechia;37;37987;107.7;78.9;2.3;0.94;0.886942313;0.721678056;0.352243617;0.973369343;0.392832995;32.723;2.068636364;4.8259999999999996;2.93;-0.0157894736842105;0.010526316;-0.291666667;-0.125;2;3;2.5;2.5;0;3;11
czechia;38;38018;111.2;79.1;2.3;1.40;0.956382071;2.246568781;0.455729433;2.788828269;0.444933535;32.857;2.064;4.7560000000000002;2.99;0.0100502512562814;0.030150754;-0.375;-0.333333333333333;2;3;2.5;2.5;0;3;11
czechia;39;38047;110.9;79.1;2.5;1.82;0.888631907;2.137524263;0.455155506;2.204094715;0.445240001;32.984;2.054347826;4.5380000000000003;3.04;0.00810810810810811;0.024324324;-0.333333333;-0.411764705882353;2;3;2.5;2.5;0;3;11
czechia;40;38078;110.2;79.1;2.3;2.08;0.701427117;2.3943101;0.460104215;2.591947295;0.442003916;32.514;2.057727273;4.774;3.01;-0.00540540540540541;0.016216216;-0.217391304;0.307692307692308;2;3;2.5;2.5;0;3;11
czechia;41;38108;111.7;79.5;2.7;2.42;0.601387285;2.166002266;0.452037438;2.245824688;0.438848528;31.974;2.156190476;4.9530000000000003;2.98;0.00247524752475248;0.01980198;-0.263157895;-0.17948717948718;2;3;2.5;2.5;0;3;11
czechia;42;38139;110.8;79.6;2.9;2.54;0.252982213;2.596856353;0.468139274;2.819444323;0.439223869;31.614;2.328636364;5.2350000000000003;2.92;0.0204081632653061;0.010204082;-0.310344828;0.0344827586206897;2.25;3;2.5;2.5;0;3;11
czechia;43;38169;112.6;79.9;3.2;2.72;0.356370594;2.79958074;0.461106287;2.919874815;0.434074419;31.521;2.471363636;5.032;2.88;-0.0157657657657658;0.006756757;0.090909091;0.3;2.25;3;2.5;2.5;0;3;11
czechia;44;38200;109.8;79.9;3.4;2.90;0.417931414;3.13143261;0.45910528;3.260342114;0.431023529;31.634;2.567272727;5.056;2.85;0.0021978021978022;0.013186813;-0.285714286;0;2.5;3;2.5;2.5;0;3;11
czechia;45;38231;108.6;79.2;3;3.04;0.386867764;3.328572594;0.462739051;3.418663092;0.426518444;31.6;2.723636364;4.96;2.82;0.00709219858156028;0.033687943;-0.1875;-0.157894736842105;2.5;3;2.5;2.5;0;3;11
czechia;46;38261;109.1;79.6;3.5;3.20;0.306050105;2.876427959;0.474352859;2.890393876;0.426465085;31.484;2.668095238;4.7990000000000004;2.75;-0.0075;0.0125;-0.24;-0.153846153846154;2.5;3;2.5;2.5;0;3;11
czechia;47;38292;107.8;79.6;2.9;3.20;0.258843582;3.384592338;0.484352519;3.620583017;0.431041103;31.287;2.608636364;.;2.68;0;0.01758794;-0.274509804;-0.681818181818182;2.5;3;2.5;2.5;0;3;11
czechia;48;38322;102.6;79.6;2.8;3.12;0.280475786;2.826469113;0.471445527;2.76076142;0.439124258;30.647;2.56826087;.;2.67;-0.023936170212766;0.018617021;-0.129032258;-0.2;2.5;3;2.5;2.5;0;3;11
czechia;49;38353;103.2;80.2;1.7;2.78;0.643169236;2.746261442;0.467953202;2.811584964;0.434539113;30.31;2.531428571;.;2.53;-0.0120772946859903;-0.009661836;-0.362068966;-0.25;2.25;3;2.5;2.5;0;3;11
czechia;50;38384;100.6;80.4;1.7;2.52;0.737563557;2.057512638;0.408487547;1.540058599;0.458392109;29.961;2.246;.;2.30;-0.0185614849187935;0.002320186;-0.315789474;-0.102040816326531;2.25;3;2.5;2.5;0;3;11
czechia;51;38412;100.9;80.3;1.5;2.12;0.824014563;1.944193651;0.412730469;1.771467402;0.454377347;29.782;2.082173913;.;2.10;-0.00206185567010309;0.008247423;-0.127659574;-0.2;2.25;3;2.5;2.5;0;3;11
czechia;52;38443;101.9;80.4;1.6;1.86;0.637704216;1.707626421;0.420367302;1.505266631;0.451375434;30.13;2.026666667;3.5489999999999999;2.05;-0.0209424083769634;-0.007853403;-0.351351351;-0.513513513513513;1.75;3;2.5;2.5;0;3;11
czechia;53;38473;101.4;80.5;1.3;1.56;0.527888877;1.751910142;0.416609534;1.662747672;0.447229129;30.216;1.777272727;3.4289999999999998;2.01;-0.0261437908496732;-0.013071895;-0.285714286;-0.393939393939394;1.75;3;2.5;2.5;0;3;11
czechia;54;38504;104;81;1.8;1.58;0.178885438;1.455198877;0.418811985;1.296039726;0.445610906;30.032;1.750909091;3.2269999999999999;2.10;0.0026246719160105;0.023622047;-0.35483871;-0.371428571428571;1.75;3;2.5;2.5;0;3;11
czechia;55;38534;102.7;81.2;1.7;1.58;0.178885438;1.880889172;0.429424016;1.916557109;0.446921657;30.191;1.772857143;3.4660000000000002;2.17;0.00237529691211401;0.033254157;0.051282051;0;1.75;3;2.5;2.5;0;3;11
czechia;56;38565;103.1;81.2;1.7;1.62;0.178885438;1.806558432;0.426668415;1.70915089;0.443721721;29.592;1.791304348;3.3170000000000002;2.24;0;-0.005540166;-0.413793103;-0.6;1.75;3;2.5;2.5;0;3;11
czechia;57;38596;104.1;81;2.2;1.74;0.292688686;1.794414362;0.426718352;1.739034004;0.439722981;29.305;1.795454545;3.3220000000000001;2.31;0.00631578947368421;0.008421053;-0.276595745;-0.317073170731707;1.75;3;2.5;2.5;0;3;11
czechia;58;38626;104.2;81.7;2.6;2.00;0.45350487;2.215279957;0.423717954;2.291785596;0.440178408;29.677;1.90952381;3.7789999999999999;2.57;0.0162271805273834;0.036511156;-0.285714286;-0.272727272727273;2;3;2.5;2.5;0;3;11
czechia;59;38657;105.2;81.5;2.4;2.12;0.388158043;2.594264372;0.424250645;2.65459827;0.438195653;29.261;2.245454545;3.6890000000000001;2.87;0.00930232558139535;0.018604651;-0.25;-0.176470588235294;2;3;2.5;2.5;0;3;11
czechia;60;38687;105.3;81.4;2.2;2.22;0.366969572;2.265806071;0.379267789;2.374025297;0.435730551;28.975;2.172272727;3.5710000000000002;2.79;0.0097323600973236;0.03892944;-0.078947368;-0.244444444444444;2;3;2.5;2.5;0;3;11
czechia;61;38718;109;82.6;2.9;2.46;0.40824829;2.116403622;0.374564593;2.19402151;0.432640412;28.721;2.136363636;3.464;2.64;-0.0179640718562874;0.00998004;-0.166666667;-0.117647058823529;2;3;2.5;2.5;0;3;11
czechia;62;38749;107.1;82.6;2.8;2.58;0.299443929;3.006975322;0.484865696;3.00261445;0.438487075;28.409;2.0045;3.4209999999999998;2.68;0.00234741784037559;0.014084507;-0.162162162;-0.257142857142857;2;3;2.5;2.5;0;3;11
czechia;63;38777;109.7;82.6;2.8;2.62;0.27141604;2.678652817;0.320618455;2.768130231;0.435712194;28.65;2.083478261;3.7229999999999999;2.71;0.0177865612648221;0.013833992;-0.486486486;-0.191489361702128;2;3;2.5;2.5;0;3;11
czechia;64;38808;104.7;82.6;2.8;2.70;0.281069386;2.703266574;0.318899592;2.802098736;0.432244012;28.508;2.106;3.9740000000000002;2.70;0.0169851380042463;0.01910828;-0.1875;-0.032258064516129;2;3;2.5;2.5;0;3;11
czechia;65;38838;111.6;83;3.1;2.88;0.301109061;2.703493495;0.317760876;2.797201747;0.428842869;28.271;2.123478261;3.9489999999999998;2.70;0.00288184438040346;0.04610951;-0.071428571;-0.230769230769231;2;3;2.5;2.5;0;3;11
czechia;66;38869;108.5;83.2;2.8;2.86;0.121106014;2.978575897;0.327918621;3.130252521;0.427130183;28.385;2.162727273;4.0970000000000004;2.79;0.0467032967032967;0.049450549;-0.34375;-0.357142857142857;2;3;2.5;2.5;0;3;11
czechia;67;38899;107.9;83.6;2.9;2.88;0.121106014;2.661985761;0.296489744;2.750888112;0.425872527;28.445;2.285238095;3.968;2.88;0.0280612244897959;0.056122449;-0.05;0.0526315789473684;2.25;3;2.5;2.5;0;3;11
czechia;68;38930;106;83.8;3.1;2.94;0.147196014;2.803624801;0.300445729;2.914458928;0.423049343;28.193;2.361304348;3.74;3.01;0;0.016759777;-0.344827586;-0.310344827586207;2.25;3;2.5;2.5;0;3;11
czechia;69;38961;108.2;83.2;2.7;2.92;0.167332005;2.952922009;0.305339824;3.112209941;0.420486906;28.38;2.498571429;3.8559999999999999;3.15;-0.010126582278481;0.030379747;-0.371428571;-0.405405405405405;2.5;3;2.5;2.5;0;3;11
czechia;70;38991;106.8;82.7;1.3;2.56;0.680441033;2.775553475;0.25143023;2.644910414;0.420418737;28.29;2.654090909;3.831;3.03;0;0.030444965;-0.185185185;-0.142857142857143;2.5;3;2.5;2.5;0;3;11
czechia;71;39022;106.4;82.7;1.5;2.30;0.775671752;1.899645122;0.429831019;1.139747744;0.446834001;28.03;2.643636364;3.6560000000000001;2.91;-0.0255754475703325;-0.010230179;-0.192307692;-0.652173913043478;2.5;3;2.5;2.5;0;3;11
czechia;72;39052;108.8;82.8;1.7;2.06;0.787400787;2.174401115;0.43037553;1.605731521;0.445718226;27.777;2.561904762;3.7229999999999999;2.90;-0.00785340314136126;0.041884817;0.074074074;-0.421052631578947;2.5;3;2.5;2.5;0;3;11
czechia;73;39083;111.5;83.6;1.3;1.70;0.773735528;1.965376674;0.433897046;1.760360411;0.442757542;27.841;2.58173913;3.85;2.63;-0.0235081374321881;0.014466546;-0.229166667;-0.357142857142857;2.5;3;2.5;2.5;1.5;3;12.5
czechia;74;39114;114.5;83.8;1.5;1.46;0.527888877;1.47543985;0.432746025;1.294021789;0.442887915;28.231;2.5895;3.681;2.57;-0.0235081374321881;NA;NA;NA;2.5;3;2.5;2.5;1.5;3;12.5
czechia;75;39142;114.3;84.1;1.9;1.58;0.233809039;1.841118525;0.427497145;1.583819692;0.440583677;28.055;2.564545455;3.859;2.54;-0.00819672131147541;0.051912568;-0.297297297;-0.435897435897436;2.5;3;2.5;2.5;1.5;3;12.5
czechia;76;39173;113.3;84.7;2.5;1.78;0.427395211;2.09474593;0.427644621;1.98322045;0.439186919;28.01;2.598571429;3.9449999999999998;2.64;0.022680412371134;0.018556701;-0.047619048;0.0666666666666667;2.5;3;2.5;2.5;1.5;3;12.5
czechia;77;39203;109;85;2.4;1.92;0.483390801;2.607060795;0.432181553;2.588101943;0.440287139;28.231;2.758695652;4.0949999999999998;2.75;0.0600961538461538;0.045673077;-0.357142857;-0.25;2.5;3;2.5;2.5;1.5;3;12.5
czechia;78;39234;109.4;85.2;2.5;2.16;0.530722778;2.234197226;0.433575681;2.381883041;0.437943586;28.545;2.927619048;4.5069999999999997;2.89;0.0340136054421769;0.072562358;-0.333333333;-0.347826086956522;2.75;3;2.5;2.5;1.5;3;12.5
czechia;79;39264;111;85.6;2.3;2.32;0.402077936;2.631947347;0.393029408;2.523951407;0.435326047;28.33;3.064545455;4.5170000000000003;2.91;0.0273684210526316;0.058947368;-0.04;0.032258064516129;3;3;2.5;2.5;1.5;3;12.5
czechia;80;39295;108.9;85.9;2.4;2.42;0.225092574;2.138016609;0.419853206;2.281580761;0.433293827;27.858;3.280434783;4.548;3.15;0.0153846153846154;0.017948718;-0.357142857;-0.142857142857143;3.25;3;2.5;2.5;1.5;3;12.5
czechia;81;39326;107.3;85.6;2.8;2.48;0.172240142;2.409502481;0.416850604;2.428474222;0.43077788;27.573;3.466;4.5369999999999999;3.49;-0.0103092783505155;0.016494845;-0.368421053;-0.25;3.25;3;2.5;2.5;1.5;3;12.5
czechia;82;39356;108.9;86.1;4;2.80;0.643946168;2.341630338;0.406199491;2.847661262;0.43006736;27.336;3.545217391;4.49;3.73;-0.00927643784786642;0.016697588;-0.11627907;-0.0416666666666667;3.25;3;2.5;2.5;1.5;3;12.5
czechia;83;39387;106.5;86.9;5;3.30;1.093008082;4.180297354;0.425056775;4.126936103;0.445618148;26.731;3.729090909;4.5049999999999999;4.35;0.0121951219512195;0.048780488;-0.372093023;-0.490196078431372;3.5;3;2.5;2.5;1.5;3;12.5
czechia;84;39417;106.7;87.3;5.4;3.92;1.350185172;5.087931537;0.455078027;5.062354429;0.452208304;26.3;4.057619048;4.7190000000000003;5.01;0.0192307692307692;0.041958042;-0.089285714;-0.26530612244898;3.5;3;2.5;2.5;1.5;3;12.5
czechia;85;39448;103.8;89.9;7.5;4.94;1.87661042;5.358137022;0.437521978;5.353403672;0.45073952;26.051;3.962173913;4.4870000000000001;5.14;0.0192307692307692;NA;NA;NA;3.5;3;2.5;2.5;3;3;14
czechia;86;39479;105.1;90.2;7.5;5.88;1.88113441;8.51490638;0.707577264;7.825996032;0.502277021;25.376;3.938095238;4.524;5.63;0.0155763239875389;0.014018692;-0.326923077;-0.0833333333333333;3.75;3;2.5;2.5;3;3;14
czechia;87;39508;99.7;90.1;7.1;6.50;1.485148702;7.057566642;0.750537931;7.314025122;0.500721439;25.221;4.045238095;4.84;5.64;0.00723327305605787;0.023508137;-0.224489796;-0.511111111111111;3.75;3;2.5;2.5;3;3;14
czechia;88;39539;103.7;90.4;6.8;6.86;1.085817664;6.848601876;0.747345487;6.927472302;0.498517864;25.067;4.107727273;4.7850000000000001;5.31;0.00723327305605787;NA;NA;NA;3.75;3;2.5;2.5;3;3;14
czechia;89;39569;101.4;90.8;6.8;7.14;0.776530746;6.536395788;0.718911443;6.646949948;0.49595361;25.098;4.143181818;5.17;5.11;0.0197841726618705;0.014388489;-0.321428571;-0.352112676056338;3.75;3;2.5;2.5;3;3;14
czechia;90;39600;101.6;91;6.7;6.98;0.361478446;6.660509356;0.720776437;6.709458068;0.49329018;24.314;4.209047619;5.1609999999999996;4.91;0.014760147601476;0.053505535;-0.256410256;-0.372549019607843;3.75;3;2.5;2.5;3;3;14
czechia;91;39630;97.2;91.5;6.9;6.86;0.294392029;6.499679516;0.71654412;6.581874628;0.490545336;23.529;4.110434783;4.6260000000000003;4.76;0.014760147601476;NA;NA;NA;3.75;3;2.5;2.5;3;3;14
czechia;92;39661;96.5;91.4;6.5;6.74;0.2;6.824747525;0.722509698;6.851158143;0.488731368;24.286;3.813809524;4.5229999999999997;4.51;-0.0147991543340381;-0.033826638;-0.450980392;-0.559322033898305;3.5;3;2.5;2.5;3;3;14
czechia;93;39692;97.2;91.2;6.6;6.70;0.147196014;6.211122236;0.729210282;6.324414976;0.487624439;24.497;3.805;4.3920000000000003;4.12;-0.0222672064777328;-0.022267206;-0.46;-0.655172413793103;3.5;3;2.5;2.5;3;3;14
czechia;94;39722;92.6;91.2;6;6.54;0.318852108;6.528824581;0.733236566;6.5490739;0.485647525;24.787;4.196086957;5.0179999999999998;3.66;-0.0222672064777328;NA;NA;NA;3.5;3;2.5;2.5;3;3;14
czechia;95;39753;88.5;90.7;4.4;6.08;0.923940835;5.887255027;0.682600567;5.802554978;0.486569369;25.183;4.24;4.5579999999999998;2.98;-0.0115131578947368;-0.016447368;-0.355555556;-0.28;2.75;3;2.5;2.5;3;3;14
czechia;96;39783;85;90.5;3.6;5.42;1.347095641;4.758772934;0.690528098;4.038608329;0.504609615;26.106;3.858695652;4.37;2.26;-0.0125260960334029;-0.014613779;-0.511627907;-0.527272727272727;2.25;3;2.5;2.5;3;3;14
czechia;97;39814;79.9;91.9;2.2;4.56;1.782601096;3.965555873;0.704299406;3.475223425;0.503887826;27.169;3.161363636;4.63;1.83;-0.0125260960334029;NA;NA;NA;2.25;3;2.5;2.5;3;3;14
czechia;98;39845;79.3;91.9;2;3.64;1.908577131;1.621904472;0.603153809;1.934619994;0.51768866;28.459;2.503;5.1619999999999999;1.71;-0.0256880733944954;-0.033027523;-0.380952381;-0.448275862068966;1.75;3;2.5;2.5;3;3;14
czechia;99;39873;84.2;92.1;2.3;2.90;1.575330653;3.004668529;0.603451107;2.070253762;0.515092442;27.229;2.514090909;5.7210000000000001;1.61;-0.0163934426229508;-0.004098361;-0.37037037;-0.475409836065574;1.75;3;2.5;2.5;3;3;14
czechia;100;39904;81.1;92;1.8;2.38;1.040032051;2.509396172;0.611052713;2.395311669;0.513011842;26.76;2.499545455;5.6429999999999998;1.74;-0.0163934426229508;NA;NA;NA;1.75;3;2.5;2.5;3;3;14
czechia;101;39934;81.8;92;1.3;1.92;0.772010363;1.681136462;0.621223856;1.720447449;0.513837522;26.738;2.318571429;5.6369999999999996;1.79;-0.0219594594594595;-0.005067568;-0.560606061;-0.292682926829268;1.5;3;2.5;2.5;3;3;14
czechia;102;39965;85;92;1.2;1.72;0.460434577;1.319849418;0.624792899;1.285062044;0.512897366;26.545;2.165909091;5.8529999999999998;1.74;-0.00203665987780041;0;-0.294117647;-0.481481481481482;1.5;3;2.5;2.5;3;3;14
czechia;103;39995;85.9;91.7;0.3;1.38;0.713909425;1.35852153;0.612905916;1.270862097;0.510425333;25.787;2.094347826;5.54;1.69;-0.00203665987780041;NA;NA;NA;1.5;3;2.5;2.5;3;3;14
czechia;104;40026;90.5;91.5;0.2;0.96;0.823205118;-0.060025986;0.663958719;0.188794092;0.516583034;25.649;1.924285714;5.1559999999999997;1.69;-0.0115163147792706;-0.017274472;-0.3125;-0.272727272727273;1.25;3;2.5;2.5;3;3;14
czechia;105;40057;90.3;91.2;0;0.60;0.729383301;0.494470566;0.659819919;0.332381308;0.51409499;25.349;1.886818182;4.9619999999999997;1.50;-0.00719424460431655;0.005395683;-0.37704918;-0.527777777777778;1.25;3;2.5;2.5;3;3;14
czechia;106;40087;94.2;91.1;-0.2;0.30;0.63140056;-0.020372183;0.669847834;0.052145196;0.512543686;25.836;1.87;4.2309999999999999;1.57;-0.00719424460431655;NA;NA;NA;1.25;3;2.5;2.5;3;3;14
czechia;107;40118;96.2;91.2;0.5;0.16;0.488535226;-0.106858615;0.670886568;-0.126093713;0.510606241;25.827;1.803809524;4.1130000000000004;1.55;-0.0181518151815182;-0.011551155;-0.389830508;-0.126760563380282;1.25;3;2.5;2.5;3;3;14
czechia;108;40148;99.3;91.4;1;0.30;0.419523539;1.004086685;0.526261977;0.763939887;0.511932659;26.076;1.636521739;3.9239999999999999;1.49;0.0093167701863354;-0.01552795;-0.415584416;-0.436619718309859;1;3;2.5;2.5;3;3;14
czechia;109;40179;105;92.5;0.7;0.40;0.450185147;1.158760732;0.527784983;1.14936678;0.510089557;26.136;1.547619048;4.415;1.63;0.0093167701863354;NA;NA;NA;1;3;2.5;2.5;3;3;14
czechia;110;40210;103.8;92.5;0.6;0.52;0.450185147;0.697374544;0.416592139;0.691933632;0.509468019;25.976;1.5185;4.1920000000000002;1.72;-0.00688073394495413;0.02293578;-0.1875;-0.219512195121951;1;3;2.5;2.5;3;3;14
czechia;111;40238;105.5;92.7;0.7;0.70;0.403732585;0.735847507;0.389617817;0.682614174;0.507197406;25.54;1.433478261;4.0179999999999998;1.70;-0.0169491525423729;0.003766478;-0.37704918;-0.407407407407407;1;3;2.5;2.5;3;3;14
czechia;112;40269;109.3;93.1;1.1;0.82;0.233809039;0.784682698;0.389201554;0.804088968;0.504910798;25.313;1.416818182;4.0609999999999999;1.74;-0.0169491525423729;NA;NA;NA;1;3;2.5;2.5;3;3;14
czechia;113;40299;108;93.2;1.2;0.86;0.24832774;1.129200001;0.382643678;1.255792051;0.503470978;25.666;1.265238095;4.2240000000000002;1.85;-0.0115207373271889;0.006912442;-0.25;-0.428571428571429;0.75;3;2.5;2.5;3;3;14
czechia;114;40330;107.7;93.2;1.2;0.96;0.2786874;0.842373422;0.299709247;1.263375738;0.501257754;25.78;1.235;4.165;1.86;0.005;-0.005;-0.4375;-0.411764705882353;0.75;3;2.5;2.5;3;3;14
czechia;115;40360;111;93.5;1.9;1.22;0.462240918;1.143233939;0.310397103;1.260552226;0.499078089;25.305;1.228636364;3.883;1.98;0.005;NA;NA;NA;0.75;3;2.5;2.5;3;3;14
czechia;116;40391;110;93.2;1.9;1.46;0.476095229;2.117160037;0.285417502;2.102962308;0.50051806;24.807;1.235;3.34;2.06;0.0056390977443609;0.035714286;-0.239130435;-0.0422535211267606;0.75;3;2.5;2.5;3;3;14
czechia;117;40422;111.7;93;2;1.64;0.423083916;1.329935086;0.292352263;1.89442759;0.49869511;24.651;1.223181818;3.4180000000000001;2.10;0;0.044483986;-0.152542373;-0.21875;0.75;3;2.5;2.5;3;3;14
czechia;118;40452;110.4;92.8;2;1.80;0.389871774;1.921412436;0.344057024;2.064268537;0.496661844;24.526;1.203809524;3.7120000000000002;2.18;0;NA;NA;NA;0.75;3;2.5;2.5;3;3;14
czechia;119;40483;111.3;93;2;1.96;0.314112506;1.851284259;0.335536471;2.022477528;0.494581567;24.637;1.217727273;3.8290000000000002;2.16;-0.0072463768115942;0.03442029;-0.159090909;-0.0175438596491228;0.75;3;2.5;2.5;3;3;14
czechia;120;40513;107.4;93.5;2.3;2.04;0.147196014;1.92445843;0.287396175;2.032371394;0.492499653;25.165;1.22173913;3.9630000000000001;2.21;-0.0233644859813084;0.028037383;-0.133333333;-0.5;0.75;3;2.5;2.5;3;3;14
czechia;121;40544;112.2;94.1;1.7;2.00;0.194079022;2.267440015;0.259873639;2.388606975;0.491062303;24.449;1.196666667;3.99;2.27;-0.0233644859813084;NA;NA;NA;0.75;3;2.5;2.5;3;3;14
czechia;122;40575;111.5;94.2;1.8;1.96;0.206559112;1.639950302;0.295674573;1.586906005;0.492978422;24.276;1.209;4.0259999999999998;2.24;0.015625;0.04296875;-0.41025641;-0.163636363636364;0.75;3;2.5;2.5;3;3;14
czechia;123;40603;107.3;94.3;1.7;1.90;0.231660671;1.740282452;0.297531779;1.896516365;0.491347305;24.392;1.207391304;4.0590000000000002;2.24;-0.00628930817610063;0.054507338;-0.147058824;-0.377777777777778;0.75;3;2.5;2.5;3;3;14
