,gini,year,e0,gini_low,gini_medium,gini_high,year_low,year_medium,year_high,e0_low,e0_medium,e0_high,index,year,country,gini,e0
129,33.7,2013,79.8969146608329,0.0,0.0,1.0,0.0,8.512866785146478e-11,0.9999999999148713,0.0,0.0,1.0,162,2013,ESP,33.7,79.8969146608329
130,34.7,2014,80.0825732711041,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,163,2014,ESP,34.7,80.0825732711041
131,34.6,2015,79.8927076606083,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,164,2015,ESP,34.6,79.8927076606083
132,34.5,2016,80.275198548933,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,165,2016,ESP,34.5,80.275198548933
133,36.0,2000,65.614080634665,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,173,2000,EST,36.0,65.614080634665
134,35.0,2001,65.1687962054661,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,174,2001,EST,35.0,65.1687962054661
135,35.0,2002,65.5614481672395,0.0,0.0,1.0,0.999999999972412,2.758800138719039e-11,0.0,1.0,0.0,0.0,175,2002,EST,35.0,65.5614481672395
136,37.4,2004,66.7308407298494,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,177,2004,EST,37.4,66.7308407298494
137,34.1,2005,67.5741324388451,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,178,2005,EST,34.1,67.5741324388451
138,33.1,2006,67.6411315148023,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,179,2006,EST,33.1,67.6411315148023
139,33.4,2007,67.4518611049413,0.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,0.0,180,2007,EST,33.4,67.4518611049413
140,30.9,2008,68.8944672586252,0.0,0.406250000000001,0.593749999999999,5.1234852449804645e-11,0.9999999998872833,6.148182293976556e-11,1.0,0.0,0.0,181,2008,EST,30.9,68.8944672586252
141,31.4,2009,69.988195709574,0.0,0.2500000000000011,0.7499999999999989,0.0,0.7999999999999999,0.19999999999999998,1.0,0.0,0.0,182,2009,EST,31.4,69.988195709574
142,31.3,2010,70.8195843655057,0.0,0.28125000000000044,0.7187499999999996,0.0,0.6,0.4,1.0,0.0,0.0,183,2010,EST,31.3,70.8195843655057
143,31.9,2011,71.2982099208457,0.0,0.09375000000000125,0.9062499999999988,0.0,0.39999999999999997,0.6,1.0,0.0,0.0,184,2011,EST,31.9,71.2982099208457
144,32.5,2012,71.3286285645754,0.0,0.0,1.0,0.0,0.2,0.8,1.0,0.0,0.0,185,2012,EST,32.5,71.3286285645754
145,32.9,2013,72.6922605697552,0.0,0.0,1.0,0.0,8.512866785146478e-11,0.9999999999148713,1.0,0.0,0.0,186,2013,EST,32.9,72.6922605697552
146,35.6,2014,72.3018505377366,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,187,2014,EST,35.6,72.3018505377366
147,34.8,2015,73.0685580205896,0.0,0.0,1.0,0.0,0.0,1.0,0.9851476298778629,0.01485237012213711,0.0,188,2015,EST,34.8,73.0685580205896
148,32.7,2016,73.178844445224,0.0,0.0,1.0,0.0,0.0,1.0,0.9410420586928712,0.05895794130712886,0.0,189,2016,EST,32.7,73.178844445224
149,31.6,2017,73.6461770855184,0.0,0.18750000000000028,0.8124999999999997,0.0,0.0,1.0,0.7541471339375853,0.24585286606241477,0.0,190,2017,EST,31.6,73.6461770855184
150,22.0,1996,73.0314195196223,1.0,0.0,0.0,1.0,0.0,0.0,0.9999643246941099,3.5675305890081744e-05,0.0,193,1996,FIN,22.0,73.0314195196223
151,22.0,1997,73.4324478587122,1.0,0.0,0.0,1.0,0.0,0.0,0.8396213857184752,0.1603786142815248,0.0,194,1997,FIN,22.0,73.4324478587122
152,22.0,1998,73.5139292668188,1.0,0.0,0.0,1.0,0.0,0.0,0.8070354708389867,0.19296452916101323,0.0,195,1998,FIN,22.0,73.5139292668188
153,24.0,1999,73.7395010741022,1.0,0.0,0.0,1.0,0.0,0.0,0.716825153146252,0.28317484685374805,0.0,196,1999,FIN,24.0,73.7395010741022
154,24.0,2000,74.1509055663748,1.0,0.0,0.0,1.0,0.0,0.0,0.552296924219553,0.44770307578044705,0.0,197,2000,FIN,24.0,74.1509055663748
155,27.0,2001,74.5772313646558,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.38180139037288996,0.61819860962711,0.0,198,2001,FIN,27.0,74.5772313646558
156,26.0,2002,74.8623865716357,0.9999999999975557,2.444266993091421e-12,0.0,0.999999999972412,2.758800138719039e-11,0.0,0.26776257442690315,0.7322374255730969,0.0,199,2002,FIN,26.0,74.8623865716357
157,25.5,2004,75.3031652072911,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.091487084889817,0.9085129151101831,0.0,201,2004,FIN,25.5,75.3031652072911
158,26.0,2005,75.5301379008668,0.9999999999975557,2.444266993091421e-12,0.0,0.5,0.5,0.0,0.0007165269835413067,0.9992834730164587,0.0,202,2005,FIN,26.0,75.5301379008668
159,25.9,2006,75.8184567512842,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8823613561601555,0.11763864383984447,203,2006,FIN,25.9,75.8184567512842
160,26.2,2007,75.8553471704094,0.9333333333333336,0.06666666666666643,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.8672153617517286,0.13278463824827136,204,2007,FIN,26.2,75.8553471704094
161,26.3,2008,76.3380859143245,0.8999999999999998,0.10000000000000024,0.0,5.1234852449804645e-11,0.9999999998872833,6.148182293976556e-11,0.0,0.66901868929716,0.33098131070284004,205,2008,FIN,26.3,76.3380859143245
162,25.9,2009,76.4780768117074,1.0,0.0,0.0,0.0,0.7999999999999999,0.19999999999999998,0.0,0.6115430249032117,0.38845697509678845,206,2009,FIN,25.9,76.4780768117074
163,25.4,2010,76.7225302453829,1.0,0.0,0.0,0.0,0.6,0.4,0.0,0.5111784742320934,0.48882152576790655,207,2010,FIN,25.4,76.7225302453829
164,25.8,2011,77.1892756173628,1.0,0.0,0.0,0.0,0.39999999999999997,0.6,0.0,0.3195481549837666,0.6804518450162333,208,2011,FIN,25.8,77.1892756173628
165,25.9,2012,77.5032186380926,1.0,0.0,0.0,0.0,0.2,0.8,0.0,0.1906534622886057,0.8093465377113943,209,2012,FIN,25.9,77.5032186380926
166,25.4,2013,77.8743560596966,1.0,0.0,0.0,0.0,8.512866785146478e-11,0.9999999999148713,0.0,0.03827662717338424,0.9617233728266157,210,2013,FIN,25.4,77.8743560596966
