"arma11_prediction" "arma11_spread" "s_arma11_prediction" "s_arma11_spread"
"1" 3.05069790358808 0.322982475508266 3.05069790358808 0.322982475508266
"2" 2.55939957381858 0.314191230512742 2.55939957381858 0.314191230512742
"3" 2.86522762221273 0.30049299132688 2.88515986352526 0.307217689073881
"4" 2.81271052233044 0.298862282939827 2.76183542787483 0.296006415063286
"5" 2.64378847561308 0.239318078014664 1.92524611265183 0.311583268202591
"6" 1.96101341495202 0.266528488588331 1.73218651730221 0.306044297335665
"7" 1.93772353646679 0.256220874501261 1.88299679436634 0.296853923013347
"8" 1.87188515452962 0.259561310786652 1.80514218869261 0.289833845473251
"9" 1.60985932698584 0.258383961370177 1.59303234784873 0.285537963830371
"10" 0.946366488575885 0.261160999331715 1.02789057231174 0.29061590088535
"11" 2.09317150696201 0.328213584509351 2.46500052967159 0.315338766346885
"12" 1.50905491515737 0.348784957427542 1.37641433859845 0.36399851698144
"13" 1.74262921883338 0.348254826752964 1.84073857900802 0.361145262436918
"14" 2.69355325463449 0.399682823600092 2.80508522889533 0.377309268031163
"15" 3.19175300305891 0.419714573696761 3.30155163672481 0.383300168188637
"16" 2.54269004507308 0.425235667624502 2.58685334527341 0.38196996165391
"17" 2.08741181214017 0.411706250871148 2.15835582223496 0.378386010998229
"18" 1.89131865208578 0.387413344627938 1.95684705363931 0.373766606459569
"19" 2.03583317396528 0.38674563747419 2.12706070022697 0.367571086058487
"20" 2.38605996102547 0.397867381580502 2.51174436484705 0.364610206524756
"21" 2.06483271272256 0.385088364432287 2.13392262416715 0.361656682908904
"22" 2.37823302611523 0.342977636013734 2.36627216820872 0.357062144256451
"23" 1.72591043596889 0.309100594032883 1.86872323214878 0.358489969262783
"24" 2.25102396594807 0.32007993014842 2.17052489645565 0.354137037603009
"25" 1.82157138091655 0.336225667374897 1.79278224662567 0.354209128543397
"26" 1.41274282605669 0.335945152934773 1.29577676113369 0.359465345753274
"27" -0.144877155397667 0.409373343662017 -0.000193542660342327 0.397841581931162
"28" 0.905951127904742 0.435987634774195 1.05338509425392 0.398417856773305
"29" 1.24213785083738 0.397181743867428 1.26698259305419 0.393450582258699
"30" 1.65975309857451 0.392276250291835 1.78326949715348 0.390594188950578
"31" 1.10951455379938 0.413939965601527 1.09929620100769 0.397851313235736
"32" 1.36801665857394 0.40912967813289 1.4698577876135 0.393648934737786
"33" 1.15176778211485 0.40381093447542 1.1820540656218 0.392618395044025
"34" 1.21403991349574 0.402982832131955 1.28841554966211 0.38830795128771
"35" 1.47264086779559 0.380242401976758 1.65541821784006 0.384894213310895
"36" 1.0150593070689 0.39065587083538 1.03470948252387 0.390074796632253
"37" 1.0696257663068 0.353605264747599 1.0945013097232 0.386262815973903
"38" 0.810314449241765 0.362277916314935 0.602786848175837 0.38968451679375
"39" 1.1682088862188 0.338887006211881 1.57101949489279 0.394923223564498
"40" 0.991408370578213 0.32054512124742 0.549038836986003 0.413472253466796
"41" 0.800581449903006 0.298038036874797 0.7022178756162 0.409502499907227
"42" 0.490574858511922 0.315014094686294 0.36585509890109 0.409975521300317
"43" 0.752512044776762 0.305139071149988 1.06935955420639 0.410522106682418
"44" 0.777910421465553 0.304619421699183 0.816849072048839 0.409146277624716
"45" 0.923494613497527 0.309008630894413 1.22295686527891 0.406836587293762
"46" 0.952963888433157 0.310308410545724 1.1521416009198 0.403681630686151
"47" 0.888283430326982 0.310721317549275 0.975379541345624 0.401470388993423
"48" 0.920900832994032 0.285895012868599 1.33290052050269 0.399202290510723
"49" 1.00614731573388 0.291020452336625 1.30811517363014 0.395990182561939
"50" 1.03578763697855 0.291269430540442 1.24587808501767 0.393005477699418
"51" 0.990115663358076 0.259408981364767 1.1034622823226 0.390621184350248
"52" 1.26217935757513 0.238529306774743 1.55205017732215 0.389897789268559
"53" 1.67252336978092 0.274968825971616 1.85948790000719 0.388241574831485
"54" 1.8235181806547 0.27263439940492 1.89101094411605 0.385285822255344
"55" 1.70982886250684 0.204743404869026 1.82313014763347 0.38238672180982
"56" 1.62648159386275 0.202698366513106 1.7208209517243 0.379655911069477
"57" 1.47919953583023 0.182613690280473 1.55687042071498 0.377322716924152
"58" 1.154775714127 0.188819252239725 1.22784945098537 0.376702269678429
"59" 1.27514926329417 0.178734257190937 1.27056537093956 0.374012134244888
"60" 1.65074331618543 0.146359415430944 1.61607778932121 0.372657773116629
"61" 1.28558261707533 0.155546975386916 1.46749289914671 0.370501517116411
"62" 1.7843864293395 0.172011682388138 1.67850033538978 0.368463617193127
"63" 1.55353906088997 0.172287840582722 1.73565855716203 0.366008303004856
"64" 1.65520453621576 0.150127151021629 1.62783393640408 0.363733020437664
"65" 1.56320823600773 0.139472224617862 1.5699131063952 0.361408233385291
"66" 1.25320879522633 0.161243740975465 1.22114933643351 0.361228231509188
"67" 1.5735884697066 0.149901523085478 1.42600900734109 0.359187141700638
"68" 1.40776973733652 0.156684014480366 1.41060787241972 0.356954750834718
"69" 1.38091810605547 0.141382107358209 1.24536004187905 0.355384832446821
"70" 1.49873061444075 0.163489262109341 1.65221498619331 0.354997740177968
"71" 1.66426844329587 0.164453422891719 1.89466310399544 0.353679850810716
"72" 2.39489780978623 0.225324191279916 2.42650937356524 0.356302647005654
"73" 2.34540998970363 0.224003677762431 2.41834117401653 0.35432431912298
"74" 3.30439874535151 0.259849877178969 2.97450308557725 0.358363610842251
"75" 2.82207722999315 0.269802039923639 2.75927915394453 0.356293845362732
"76" 3.24607452266304 0.290580378065329 3.17148788232193 0.358242700912256
"77" 3.08712521628195 0.292067748501775 2.98476953543208 0.356198530896202
"78" 3.71372523388987 0.32369151800352 3.64503790466521 0.362347826733564
"79" 3.96175735368485 0.327560844999735 3.83671372228921 0.3618964818764
"80" 3.73228925394818 0.331070436817935 3.61445337952539 0.359912863580337
"81" 4.03365768792847 0.336522933327523 3.93966537341332 0.360544448231824
"82" 4.1360428696308 0.323878899586672 4.0352617746275 0.359276388519053
"83" 3.38215803514206 0.368404912154695 3.19928248844587 0.362323909577787
"84" 2.32962734898997 0.399412869719494 2.14645489179649 0.369512892884182
"85" 2.37231897724105 0.40025545265227 2.0951164461226 0.367586887328781
"86" 2.16393380562935 0.342984405628183 2.02224811553325 0.365714394320286
"87" 2.66377119694442 0.32144710769356 2.23656495739576 0.364436686666512
"88" 1.75178118175364 0.364109554294774 1.80789332255682 0.364313419342976
"89" 2.05467622913027 0.354755704003096 1.81323551278798 0.362486269067295
"90" 1.77685116030772 0.35449322998804 1.73267216960233 0.360777447714619
"91" 1.59967547755838 0.345733197624007 1.55428224110558 0.359433269710786
"92" 2.05505609662743 0.340770284423402 1.8751683621317 0.358565736076406
"93" 1.91162541969164 0.343653649070685 1.88398968186123 0.356837143287145
"94" 1.21359167815782 0.370812477354909 1.31055311928446 0.358721122247813
"95" 1.96520077565661 0.39271749236252 1.95119710117754 0.360627471846408
"96" 2.01590075393326 0.2252114369559 2.40112825612365 0.361116784397411
"97" 2.55670064489342 0.281643355307841 2.76941576593011 0.361346381141895
"98" 2.3525328282009 0.276831214423966 2.58008280131986 0.359758660077598
"99" 2.66558749954334 0.283481451500577 2.71600715505096 0.358595503796269
"100" 2.27909198785482 0.279929858364677 2.34014355419505 0.357779096457848
"101" 2.03656152029503 0.283028637874217 2.03206738876569 0.356840009198542
"102" 1.85841257977383 0.286680275173408 1.81567582853442 0.355670023525093
"103" 1.62630741076554 0.29336083081928 1.57072441961942 0.354770299775873
"104" 1.47643651490219 0.295317007994258 1.39795147589029 0.353681397473997
"105" 1.21640946898758 0.295248304122422 1.16518259206156 0.353003714944339
"106" 1.78369909937552 0.263336890156654 1.64646375750171 0.352977154723262
"107" 1.56274181597435 0.25140248108529 1.59762716635516 0.351542069025265
"108" 1.80890081321631 0.239533874378933 1.78151801086205 0.350271132538735
"109" 2.23084623833293 0.226037096319527 2.16107452601254 0.350091977577146
"110" 1.35153464667112 0.318599498752741 1.26350077592195 0.355911361733457
"111" 1.43097721807211 0.318669443115245 1.32016231079536 0.354453271692579
"112" 1.53624891252289 0.29663216498975 1.47388433553205 0.353070257379172
"113" 1.77422132940952 0.263199754294892 1.87203967353238 0.352765097955581
"114" 1.48570735103833 0.233723142514259 1.73336243553275 0.351538580835632
"115" 1.55269517616158 0.226219733070505 1.47040730924547 0.350886181814764
"116" 1.52926132905359 0.22287144242748 1.70904905371094 0.349821680614288
"117" 1.59864575952203 0.221274466680786 1.65511553701439 0.348506692783507
"118" 1.57073195510304 0.204386378649852 1.52792893361638 0.347378167295139
"119" 1.40011274005824 0.242285432500893 1.0755538078731 0.348291937990033
