"arma11_prediction" "arma11_spread" "s_arma11_prediction" "s_arma11_spread"
"1" 12.3242965264634 1.26398224100707 12.3242965264634 1.26398224100707
"2" 12.4616632055821 1.21196575689697 12.4616632055821 1.21196575689697
"3" 11.9024284929247 1.21174855145147 11.9112329810212 1.16701084198836
"4" 10.5066626887347 1.19154146427854 10.490154210564 1.14498131473208
"5" 11.4532786979336 1.20422656843042 11.4615382527639 1.12768348585364
"6" 9.16859262925641 1.27109037867944 9.03045727296782 1.16062704998047
"7" 9.90141105678847 1.18393593731095 9.86910693365083 1.14096091861378
"8" 8.3844209889553 1.22949530866279 8.08189229348785 1.14872822621137
"9" 7.65206141898626 1.17910207465683 7.07047714238751 1.13074093299474
"10" 3.32376350986302 1.24824759358942 4.35154011672512 1.19678163094672
"11" 1.70196622351455 1.1789377217658 1.77986974462391 1.23968822795057
"12" 1.91308698961648 1.13553676886904 1.99920033191193 1.21176080899559
"13" 2.66958620137077 1.14180582089353 2.7065338480371 1.18729757794196
"14" 3.60976859497048 1.1480694213103 3.6228954829444 1.16664069036328
"15" 2.51223580572586 1.17416840081686 2.50470873965187 1.15864601084851
"16" 2.6701672082263 1.05344214676759 2.56042572070878 1.13685758428832
"17" 1.70604274140416 0.946022629877549 2.23438429877681 1.11849652084332
"18" 2.59109969056686 0.846138451772681 2.35732532198626 1.09883960369726
"19" 0.821764467368878 0.909925904860905 1.17064009569134 1.09486113242311
"20" 3.02390696790713 0.955019135038255 2.77474944424593 1.0912936001536
"21" 1.26026524040503 1.00642725553005 1.30056314946349 1.0947931577754
"22" 2.41462294094788 0.84360221098982 2.65465309241248 1.08801973288863
"23" 2.01038606430137 0.437771575431326 1.75220400960632 1.08046325683575
"24" 2.14721262914302 0.446531655893463 2.84746698849294 1.07122636496594
"25" 2.24099410602845 0.421696793270591 1.55564685490034 1.0718053952592
"26" 1.05677663630085 0.661790984874399 -0.119572670508327 1.08053973891125
"27" 1.40633356387401 0.615539512981275 1.39784590903844 1.07770578690553
"28" 1.8211347403315 0.598321185460272 2.30018125836009 1.0670467840096
"29" 1.66660014916989 0.578893018411361 1.83650451766907 1.05605345571312
"30" 1.59856816785704 0.576142560283887 1.6034580599732 1.04399321763946
"31" 1.71491755536127 0.549527545163602 2.21009917574043 1.03268512967363
"32" 1.19258495763403 0.535334715285414 0.801674877398944 1.03598857136885
"33" 1.97885519757608 0.566921348509812 2.71602842024827 1.04334175302008
"34" 1.43304086322992 0.588553418414392 1.21240585997832 1.04873733505729
"35" 1.45102904485191 0.511996066390214 1.65794260536753 1.03776277633683
"36" 1.43362583619095 0.57034222777038 1.39123620560512 1.02768778292226
"37" 1.38849117596621 0.477343877505367 1.71801780590908 1.01707963249262
"38" 1.59244345721863 0.571370504756018 2.74843535700745 1.01159306915947
"39" 1.31733833770576 0.308138431994629 1.31069165475763 1.01618430051968
"40" 2.18548238874385 0.34469788787244 0.60347982682956 1.01032700077656
"41" 1.27847523193905 0.527023259664365 0.557451555938912 1.00076013156738
"42" 1.17276142044224 0.530158589420376 0.946370176401568 0.991527489499147
"43" 0.821477839674897 0.569100370797491 0.314463143844713 0.985741639004173
"44" 1.30486537001247 0.535747465738337 1.63611266224842 0.984447774167797
"45" 1.20205314474809 0.499634548317771 1.24130852608211 0.977123604824082
"46" 0.817141870264054 0.467610664760994 0.5987939152002 0.971788239693167
"47" 1.44552078153872 0.49486904333669 1.91516435544744 0.97097260356211
"48" 1.13968405205138 0.495086899453674 1.5269921819633 0.964053106948165
"49" 1.37361452535163 0.486019692094114 1.75954925090563 0.956037334108875
"50" 2.02698802667386 0.523783455338564 2.68611825952659 0.951826995270403
"51" 2.8796141957875 0.538529222661142 3.40892035032643 0.946391450313812
"52" 3.43200864297099 0.548112139245472 3.691767645984 0.939146104859194
"53" 3.87926501462079 0.559358309678002 4.1050655393723 0.932561618439236
"54" 3.16775815443549 0.56068091449543 3.35992635501515 0.92837452210115
"55" 3.49297706527592 0.552633771440686 3.7043574181816 0.921795744176147
"56" 3.04167984526416 0.494721180994033 3.10739812405626 0.916922150171886
"57" 2.32443740628785 0.509711117242973 2.41164116250221 0.912989820228729
"58" 3.37941750481067 0.532961269533195 3.48460408984437 0.91140249860397
"59" 2.66940403608692 0.478266165476977 2.68007304759415 0.908481927547363
"60" 2.79567835777971 0.47672456239204 2.9068726490631 0.902180845584069
"61" 2.98710303684942 0.474277643087099 3.08806316820065 0.895954875060316
"62" 2.42673572608654 0.500229588219815 1.67979870481819 0.90039467479263
"63" 2.20186289313474 0.462006023247025 1.58665546689859 0.894459381423539
"64" 1.60546629104575 0.49496414234037 1.48668273188755 0.888677434221735
"65" 1.25413670528175 0.498716409826918 1.14082576299939 0.883795827289574
"66" 2.26562819476903 0.525461637884538 2.47518591239622 0.884993709729071
"67" 2.38108153373259 0.524956957810392 2.34205668220177 0.879495705476378
"68" 2.40900702259956 0.50067357593832 2.50092019210028 0.873934631556155
"69" 2.23285209201185 0.421146842590735 2.70116650150155 0.868526413749743
"70" 2.10071597049106 0.410932416508193 2.02841813174031 0.865641148730803
"71" 2.24013469196103 0.424820004119957 2.34007447771196 0.860575646072881
"72" 1.78036021293549 0.383849284539447 1.88323526032178 0.856665071503864
"73" 2.28146585360774 0.387812472287373 2.13191049421344 0.851658659394293
"74" 2.04724082823094 0.324349196754037 2.1843424259761 0.846628474900937
"75" 2.24994066788983 0.333161310295876 2.53698495580402 0.842030733505533
"76" 2.54216696582594 0.356751544643455 2.92891156139514 0.837662530730589
"77" 2.90915250230911 0.372314192047119 3.18705951088338 0.833088958106157
"78" 2.18143511431205 0.294785057036496 2.01149848098833 0.834895333064537
"79" 1.87195588205903 0.329667450232261 1.47783353817193 0.831861990721231
"80" 2.12287843444063 0.328092476376826 1.99675841504011 0.828014172617384
"81" 1.61831729945233 0.376998033373873 1.35691022171051 0.825747832028862
"82" 1.8730477156637 0.316495683191513 1.53425450020588 0.821310385127095
"83" 1.26603122042231 0.373550187351383 1.11406315427827 0.81807051418197
"84" 2.0074133167798 0.391034960815422 2.08763869434118 0.816888044303017
"85" 2.06127755116477 0.390644858082495 2.18679546098925 0.812617258678621
"86" 2.228861196392 0.395650643573599 2.40349416044207 0.808505016349931
"87" 2.20072031542977 0.394269634146745 2.34317881029492 0.804424474255802
"88" 1.6973622381434 0.416658731723133 1.62420326623451 0.802878906692564
"89" 1.42753788427314 0.435113240521551 1.20757027737346 0.799896170406922
"90" 1.39115208232831 0.363152834963984 1.19850943128506 0.795972831238744
"91" 1.83069487439253 0.332768604673551 2.06110467176747 0.794366093074107
"92" 1.99625657510511 0.326581403573904 2.31128399384056 0.790622817563268
"93" 1.68582061403578 0.292775470238455 1.87221396784665 0.7878052683625
"94" 1.80890408718014 0.263956240272431 1.87138780111445 0.784063032775305
"95" 1.76362811524554 0.252665649635499 1.87060995993487 0.780373788750695
"96" 1.69635459674886 0.227130105722343 1.74689155368889 0.776869744138815
"97" 1.27361444637803 0.233337813869338 1.28808130568258 0.774398236793506
"98" 1.4946538274611 0.22869698929532 1.29237565329417 0.770866628300567
"99" 1.22923576474064 0.240840335137618 1.2898109144845 0.767389321681627
"100" 1.86965308257095 0.24387838479937 1.90553174510939 0.764956395033139
"101" 2.45625963301947 0.276673654707015 2.84160216239494 0.764371385647944
