,gini,year,e0,gini_low,gini_medium,gini_high,year_low,year_medium,year_high,e0_low,e0_medium,e0_high,index,year,country,gini,e0
194,32.0,1995,73.9258924543502,0.0,0.75,4.888533950336195e-12,1.0,0.0,0.0,0.0,0.8456845909416325,0.6375637467393003,240,1995,GBR,32.0,73.9258924543502
195,32.0,1996,74.21828755856849,0.0,0.75,4.888533950336195e-12,1.0,0.14285714285714288,0.0,0.0,0.7969520735719181,0.6584491113263208,241,1996,GBR,32.0,74.21828755856849
196,30.0,1997,74.5665449774969,4.073778315551169e-12,0.75,0.0,1.0,0.28571428571428575,0.0,0.0,0.7389091704171827,0.6833246412497788,242,1997,GBR,30.0,74.5665449774969
197,32.0,1998,74.7159578401555,0.0,0.75,4.888533950336195e-12,1.0,0.4285714285714286,0.0,0.0,0.7140070266407506,0.6939969885825354,243,1998,GBR,32.0,74.7159578401555
198,32.0,1999,74.8706503299809,0.0,0.75,4.888533950336195e-12,1.0,0.5714285714285715,0.0,0.0,0.6882249450031827,0.7050464521414931,244,1999,GBR,32.0,74.8706503299809
199,32.0,2000,75.3752603196656,0.0,0.75,4.888533950336195e-12,1.0,0.7142857142857143,0.0,0.0,0.6041232800557333,0.7410900228332571,245,2000,GBR,32.0,75.3752603196656
200,35.0,2001,75.6940326970893,0.0,4.583000537232429e-12,0.9999999999938893,1.0,0.8571428571428572,0.0,0.0,0.5509945504851169,0.7638594783635213,246,2001,GBR,35.0,75.6940326970893
201,35.0,2002,75.8451963351177,0.0,4.583000537232429e-12,0.9999999999938893,0.999999999972412,0.9999999999763531,0.0,0.0,0.5258006108137158,0.7746568810798361,247,2002,GBR,35.0,75.8451963351177
202,34.6,2005,76.9051751757535,0.0,0.09999999999999964,0.8666666666666671,0.5,1.0,0.0,0.0,0.34913747070775025,0.8503696554109642,250,2005,GBR,34.6,76.9051751757535
203,32.5,2006,77.118190905478,0.0,0.625,0.16666666666666666,0.3333333333333333,1.0,0.0,0.0,0.3136348490869997,0.8655850646770001,251,2006,GBR,32.5,77.118190905478
204,32.6,2007,77.35290029322121,0.0,0.5999999999999996,0.20000000000000048,0.16666666666666666,1.0,0.0,0.0,0.27451661779646486,0.8823500209443722,252,2007,GBR,32.6,77.35290029322121
205,33.9,2008,77.54665961292241,0.0,0.27500000000000036,0.6333333333333329,5.1234852449804645e-11,1.0,6.148182293976556e-11,0.0,0.24222339784626476,0.8961899723516008,253,2008,GBR,33.9,77.54665961292241
206,32.4,2009,78.0263900611184,0.0,0.6500000000000004,0.13333333333333286,0.0,1.0,0.19999999999999998,0.0,0.1622683231469324,0.930456432937029,254,2009,GBR,32.4,78.0263900611184
207,32.9,2010,78.3581737529625,0.0,0.5250000000000004,0.29999999999999954,0.0,1.0,0.4,0.0,0.10697104117291663,0.9541552680687501,255,2010,GBR,32.9,78.3581737529625
208,33.0,2011,78.7765967396497,0.0,0.5,0.3333333333333333,0.0,1.0,0.6,0.0,0.03723387672504922,0.9840426242606931,256,2011,GBR,33.0,78.7765967396497
209,31.3,2012,78.95636832640871,0.0,0.9249999999999998,0.0,0.0,1.0,0.8,0.0,0.007271945598548749,0.9968834518863362,257,2012,GBR,31.3,78.95636832640871
210,30.2,2013,78.9997753040313,0.0,0.7999999999999998,0.0,0.0,0.9999999999148713,0.9999999999148713,0.0,6.174367504857376e-05,0.9999735384249792,258,2013,GBR,30.2,78.9997753040313
211,31.6,2014,79.2508927050386,0.0,0.8499999999999996,0.0,0.0,0.7999999999999999,1.0,0.0,0.0,1.0,259,2014,GBR,31.6,79.2508927050386
212,32.4,2015,79.0420186978244,0.0,0.6500000000000004,0.13333333333333286,0.0,0.6,1.0,0.0,0.0,1.0,260,2015,GBR,32.4,79.0420186978244
213,31.5,2016,79.1768985341849,0.0,0.875,0.0,0.0,0.39999999999999997,1.0,0.0,0.0,1.0,261,2016,GBR,31.5,79.1768985341849
214,31.6,2010,73.38385213382979,0.0,0.8499999999999996,0.0,0.0,1.0,0.4,0.0,0.9360246443617015,0.5988465809878422,279,2010,HRV,31.6,73.38385213382979
215,31.2,2011,73.7729089687847,0.0,0.9500000000000002,0.0,0.0,1.0,0.6,0.0,0.8711818385358825,0.6266363549131932,280,2011,HRV,31.2,73.7729089687847
216,30.9,2012,73.8468464828227,0.0,0.9749999999999996,0.0,0.0,1.0,0.8,0.0,0.8588589195295503,0.6319176059159071,281,2012,HRV,30.9,73.8468464828227
217,30.9,2013,74.3987842131767,0.0,0.9749999999999996,0.0,0.0,0.9999999999148713,0.9999999999148713,0.0,0.7668692978038839,0.6713417295126212,282,2013,HRV,30.9,74.3987842131767
218,30.2,2014,74.63270068880759,0.0,0.7999999999999998,0.0,0.0,0.7999999999999999,1.0,0.0,0.7278832185320686,0.688050049200542,283,2014,HRV,30.2,74.63270068880759
219,30.4,2015,74.31838636258921,0.0,0.8499999999999996,0.0,0.0,0.6,1.0,0.0,0.7802689395684652,0.6655990258992291,284,2015,HRV,30.4,74.31838636258921
220,29.8,2016,74.9126543879063,0.06666666666666643,0.7000000000000002,0.0,0.0,0.39999999999999997,1.0,0.0,0.6812242686822833,0.7080467419933072,285,2016,HRV,29.8,74.9126543879063
221,29.9,2017,74.8703567246086,0.03333333333333381,0.7249999999999996,0.0,0.0,0.2,1.0,0.0,0.6882738792319003,0.7050254803291855,286,2017,HRV,29.9,74.8703567246086
222,26.0,2000,67.4874397096107,1.0,0.0,0.0,1.0,0.7142857142857143,0.0,0.6446514700556146,0.3109299637013372,0.17767426497219266,293,2000,HUN,26.0,67.4874397096107
223,25.0,2001,68.1855190226737,1.0,0.0,0.0,1.0,0.8571428571428572,0.0,0.5449258539037568,0.3981898778342128,0.2275370730481216,294,2001,HUN,25.0,68.1855190226737
224,24.0,2002,68.28485749968571,1.0,0.0,0.0,0.999999999972412,0.9999999999763531,0.0,0.5307346429020409,0.41060718746071423,0.23463267854897957,295,2002,HUN,24.0,68.28485749968571
225,27.6,2005,68.61697513998429,0.7999999999999996,0.15000000000000036,0.0,0.5,1.0,0.0,0.48328926571652986,0.45212189249803636,0.25835536714173507,298,2005,HUN,27.6,68.61697513998429
226,33.3,2006,69.0807319673665,0.0,0.4250000000000007,0.4333333333333324,0.3333333333333333,1.0,0.0,0.41703829037621376,0.5100914959208129,0.2914808548118931,299,2006,HUN,33.3,69.0807319673665
227,25.6,2007,69.2636672275968,1.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.390904681771886,0.5329584034495998,0.304547659114057,300,2007,HUN,25.6,69.2636672275968
228,25.2,2008,69.8345244041209,1.0,0.0,0.0,5.1234852449804645e-11,1.0,6.148182293976556e-11,0.30935365655415736,0.6043155505151123,0.3453231717229213,301,2008,HUN,25.2,69.8345244041209
229,24.7,2009,70.12143676212689,1.0,0.0,0.0,0.0,1.0,0.19999999999999998,0.26836617683901565,0.6401795952658613,0.36581691158049223,302,2009,HUN,24.7,70.12143676212689
230,24.1,2010,70.5723438907008,1.0,0.0,0.0,0.0,1.0,0.4,0.20395087275702956,0.6965429863375991,0.39802456362148525,303,2010,HUN,24.1,70.5723438907008
231,26.9,2011,71.1492548886523,1.0,0.0,0.0,0.0,1.0,0.6,0.12153501590681515,0.7686568610815367,0.4392324920465924,304,2011,HUN,26.9,71.1492548886523
232,27.2,2012,71.5518720755622,0.9333333333333336,0.04999999999999982,0.0,0.0,1.0,0.8,0.06401827491968554,0.8189840094452752,0.4679908625401572,305,2012,HUN,27.2,71.5518720755622
233,28.3,2013,72.1246985271953,0.5666666666666664,0.3250000000000002,0.0,0.0,0.9999999999148713,0.9999999999148713,0.0,0.8905873158994133,0.5089070376568077,306,2013,HUN,28.3,72.1246985271953
234,28.6,2014,72.2606392843868,0.4666666666666662,0.40000000000000036,0.0,0.0,0.7999999999999999,1.0,0.0,0.9075799105483497,0.5186170917419142,307,2014,HUN,28.6,72.2606392843868
235,28.2,2015,72.22995434458441,0.6000000000000003,0.2999999999999998,0.0,0.0,0.6,1.0,0.0,0.9037442930730517,0.5164253103274581,308,2015,HUN,28.2,72.22995434458441
236,28.2,2016,72.5630730020693,0.6000000000000003,0.2999999999999998,0.0,0.0,0.39999999999999997,1.0,0.0,0.9453841252586628,0.5402195001478074,309,2016,HUN,28.2,72.5630730020693
237,28.1,2017,72.5535919321121,0.6333333333333329,0.27500000000000036,0.0,0.0,0.2,1.0,0.0,0.9441989915140123,0.5395422808651499,310,2017,HUN,28.1,72.5535919321121
238,33.0,1995,72.763041551015,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.9703801938768741,0.5545029679296424,312,1995,IRL,33.0,72.763041551015
239,33.0,1996,73.0636950236847,0.0,0.5,0.3333333333333333,1.0,0.14285714285714288,0.0,0.0,0.9893841627192165,0.5759782159774787,313,1996,IRL,33.0,73.0636950236847
240,33.0,1997,73.3539788684916,0.0,0.5,0.3333333333333333,1.0,0.28571428571428575,0.0,0.0,0.9410035219180676,0.5967127763208282,314,1997,IRL,33.0,73.3539788684916
241,34.0,1998,73.3956223332327,0.0,0.25,0.6666666666666666,1.0,0.4285714285714286,0.0,0.0,0.9340629444612176,0.5996873095166211,315,1998,IRL,34.0,73.3956223332327
242,32.0,1999,73.426637805864,0.0,0.75,4.888533950336195e-12,1.0,0.5714285714285715,0.0,0.0,0.9288936990226659,0.6019027004188575,316,1999,IRL,32.0,73.426637805864
243,30.0,2000,73.93991876853309,4.073778315551169e-12,0.75,0.0,1.0,0.7142857142857143,0.0,0.0,0.8433468719111517,0.6385656263237921,317,2000,IRL,30.0,73.93991876853309
244,29.0,2001,74.4896179841948,0.3333333333333333,0.5,0.0,1.0,0.8571428571428572,0.0,0.0,0.7517303359675344,0.6778298560139139,318,2001,IRL,29.0,74.4896179841948
245,30.6,2003,75.64011245612092,0.0,0.9000000000000004,0.0,0.8333333333333334,1.0,0.0,0.0,0.5599812573131805,0.7600080325800654,320,2003,IRL,30.6,75.64011245612092
246,31.5,2004,76.0075372300353,0.0,0.875,0.0,0.6666666666666666,1.0,0.0,0.0,0.4987437949941172,0.7862526592882355,321,2004,IRL,31.5,76.0075372300353
247,31.9,2005,76.6057009270973,0.0,0.7750000000000004,0.0,0.5,1.0,0.0,0.0,0.3990498454837829,0.8289786376498073,322,2005,IRL,31.9,76.6057009270973
248,31.9,2006,76.77112712920359,0.0,0.7750000000000004,0.0,0.3333333333333333,1.0,0.0,0.0,0.3714788117994014,0.8407947949431137,323,2006,IRL,31.9,76.77112712920359
249,31.3,2007,77.2418502566892,0.0,0.9249999999999998,0.0,0.16666666666666666,1.0,0.0,0.0,0.29302495721846594,0.8744178754778004,324,2007,IRL,31.3,77.2418502566892
250,29.9,2008,77.4736266158435,0.03333333333333381,0.7249999999999996,0.0,5.1234852449804645e-11,1.0,6.148182293976556e-11,0.0,0.2543955640260833,0.8909733297031072,325,2008,IRL,29.9,77.4736266158435
251,28.8,2009,77.65987831523759,0.39999999999999974,0.4500000000000002,0.0,0.0,1.0,0.19999999999999998,0.0,0.22335361412706808,0.9042770225169708,326,2009,IRL,28.8,77.65987831523759
252,30.7,2010,78.25351990004741,0.0,0.9249999999999998,0.0,0.0,1.0,0.4,0.0,0.12441334999209867,0.9466799928605292,327,2010,IRL,30.7,78.25351990004741
253,29.8,2011,78.44153625311091,0.06666666666666643,0.7000000000000002,0.0,0.0,1.0,0.6,0.0,0.0930772911481815,0.960109732365065,328,2011,IRL,29.8,78.44153625311091
254,30.4,2012,78.5940968282596,0.0,0.8499999999999996,0.0,0.0,1.0,0.8,0.0,0.0676505286234009,0.9710069163042567,329,2012,IRL,30.4,78.5940968282596
255,30.7,2013,78.9181518994108,0.0,0.9249999999999998,0.0,0.0,0.9999999999148713,0.9999999999148713,0.0,0.013641350098199704,0.9941537071007716,330,2013,IRL,30.7,78.9181518994108
256,31.1,2014,79.24854358112441,0.0,0.9749999999999996,0.0,0.0,0.7999999999999999,1.0,0.0,0.0,1.0,331,2014,IRL,31.1,79.24854358112441
257,29.7,2015,79.5184016068496,0.10000000000000023,0.6749999999999998,0.0,0.0,0.6,1.0,0.0,0.0,1.0,332,2015,IRL,29.7,79.5184016068496
258,29.6,2016,79.6572571216524,0.13333333333333286,0.6500000000000004,0.0,0.0,0.39999999999999997,1.0,0.0,0.0,1.0,333,2016,IRL,29.6,79.6572571216524
259,30.6,2017,80.0923043895931,0.0,0.9000000000000004,0.0,0.0,0.2,1.0,0.0,0.0,1.0,334,2017,IRL,30.6,80.0923043895931
260,33.0,1995,74.7795132238017,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.7034144626997166,0.6985366588429786,336,1995,ITA,33.0,74.7795132238017
261,32.0,1996,75.1856171075962,0.0,0.75,4.888533950336195e-12,1.0,0.14285714285714288,0.0,0.0,0.6357304820672999,0.7275440791140143,337,1996,ITA,32.0,75.1856171075962
262,31.0,1997,75.5361136037893,0.0,0.9999999999932783,0.0,1.0,0.28571428571428575,0.0,0.0,0.5773143993684495,0.7525795431278074,338,1997,ITA,31.0,75.5361136037893
263,31.0,1998,75.6401590814005,0.0,0.9999999999932783,0.0,1.0,0.4285714285714286,0.0,0.0,0.5599734864332504,0.7600113629571784,339,1998,ITA,31.0,75.6401590814005
264,30.0,1999,76.0594165431028,4.073778315551169e-12,0.75,0.0,1.0,0.5714285714285715,0.0,0.0,0.4900972428162002,0.7899583245073428,340,1999,ITA,30.0,76.0594165431028
265,29.0,2000,76.5338092117047,0.3333333333333333,0.5,0.0,1.0,0.7142857142857143,0.0,0.0,0.4110317980492155,0.8238435151217648,341,2000,ITA,29.0,76.5338092117047
266,29.0,2001,76.7956059592649,0.3333333333333333,0.5,0.0,1.0,0.8571428571428572,0.0,0.0,0.36739900678918264,0.842543282804636,342,2001,ITA,29.0,76.7956059592649
267,32.9,2004,78.06279421599399,0.0,0.5250000000000004,0.29999999999999954,0.6666666666666666,1.0,0.0,0.0,0.1562009640010018,0.9330567297138563,345,2004,ITA,32.9,78.06279421599399
268,32.7,2005,78.1681567905858,0.0,0.5749999999999993,0.23333333333333428,0.5,1.0,0.0,0.0,0.13864053490236708,0.9405826278989855,346,2005,ITA,32.7,78.1681567905858
269,32.1,2006,78.5777169067523,0.0,0.7249999999999996,0.033333333333333805,0.3333333333333333,1.0,0.0,0.0,0.07038051554128326,0.9698369219108786,347,2006,ITA,32.1,78.5777169067523
