,gini,year,e0,gini_low,gini_medium,gini_high,year_low,year_medium,year_high,e0_low,e0_medium,e0_high,index,year,country,gini,e0
44,25.6,2018,83.70255294214441,1.0,0.0,0.0,0.0,1.0877550717142306e-10,0.9999994561221683,0.0,0.3243617644638981,0.6756382355361019,47,2018,BEL,25.6,83.70255294214441
45,25.0,2000,75.0176614147535,1.0,0.0,0.0,1.0,0.7142857142857143,0.0,0.9970564308744159,0.0029435691255841334,0.0,53,2000,BGR,25.0,75.0176614147535
46,26.0,2001,75.39689396460619,1.0,0.0,0.0,1.0,0.8571428571428572,0.0,0.933851005898968,0.06614899410103212,0.0,54,2001,BGR,26.0,75.39689396460619
47,26.0,2002,75.5837459733864,1.0,0.0,0.0,0.999999999972412,0.9999999999763531,0.0,0.9027090044356001,0.0972909955643999,0.0,55,2002,BGR,26.0,75.5837459733864
48,31.2,2006,76.3014287113224,0.0,0.9500000000000002,0.0,0.3333333333333333,1.0,0.0,0.7830952147795998,0.21690478522040024,0.0,59,2006,BGR,31.2,76.3014287113224
49,35.3,2007,76.62514384991421,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0.729142691680965,0.27085730831903493,0.0,60,2007,BGR,35.3,76.62514384991421
50,35.9,2008,76.9847104934527,0.0,0.0,1.0,5.1234852449804645e-11,1.0,6.148182293976556e-11,0.6692149177578841,0.3307850822421159,0.0,61,2008,BGR,35.9,76.9847104934527
51,33.4,2009,77.3347397811836,0.0,0.40000000000000036,0.4666666666666662,0.0,1.0,0.19999999999999998,0.6108767031360667,0.38912329686393343,0.0,62,2009,BGR,33.4,77.3347397811836
52,33.2,2010,77.348205668831,0.0,0.4499999999999993,0.40000000000000097,0.0,1.0,0.4,0.6086323885281667,0.39136761147183324,0.0,63,2010,BGR,33.2,77.348205668831
53,35.0,2011,77.7195097619597,0.0,4.583000537232429e-12,0.9999999999938893,0.0,1.0,0.6,0.5467483730067167,0.4532516269932832,0.0,64,2011,BGR,35.0,77.7195097619597
54,33.6,2012,77.8647920377406,0.0,0.34999999999999964,0.5333333333333338,0.0,1.0,0.8,0.5225346603765667,0.47746533962343324,0.0,65,2012,BGR,33.6,77.8647920377406
55,35.4,2013,78.4770019347762,0.0,0.0,1.0,0.0,0.9999999999148713,0.9999999999148713,0.42049967753730044,0.5795003224626996,0.0,66,2013,BGR,35.4,78.4770019347762
56,35.4,2014,77.9724289793376,0.0,0.0,1.0,0.0,0.7999999999999999,1.0,0.5045951701104011,0.49540482988959883,0.0,67,2014,BGR,35.4,77.9724289793376
57,37.0,2015,78.12827488209291,0.0,0.0,1.0,0.0,0.6,1.0,0.478620852984515,0.521379147015485,0.0,68,2015,BGR,37.0,78.12827488209291
58,37.7,2016,78.4734919821793,0.0,0.0,1.0,0.0,0.39999999999999997,1.0,0.4210846696367838,0.5789153303632162,0.0,69,2016,BGR,37.7,78.4734919821793
59,40.2,2017,78.34491075111,0.0,0.0,2.468425464030588e-08,0.0,0.2,1.0,0.4425148748149989,0.5574851251850012,0.0,70,2017,BGR,40.2,78.34491075111
60,25.0,2001,78.5146782503015,1.0,0.0,0.0,1.0,0.8571428571428572,0.0,0.4142202916164166,0.5857797083835834,0.0,78,2001,CZE,25.0,78.5146782503015
61,26.0,2005,79.2867098984751,1.0,0.0,0.0,0.5,1.0,0.0,0.28554835025415076,0.7144516497458492,0.0,82,2005,CZE,26.0,79.2867098984751
62,25.3,2006,79.8603563022799,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.1899406162866839,0.8100593837133161,0.0,83,2006,CZE,25.3,79.8603563022799
63,25.3,2007,80.07800344933959,1.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.15366609177673496,0.846333908223265,0.0,84,2007,CZE,25.3,80.07800344933959
64,24.7,2008,80.30854998938051,1.0,0.0,0.0,5.1234852449804645e-11,1.0,6.148182293976556e-11,0.11524166843658179,0.8847583315634182,0.0,85,2008,CZE,24.7,80.30854998938051
65,25.1,2009,80.29741996449759,1.0,0.0,0.0,0.0,1.0,0.19999999999999998,0.11709667258373457,0.8829033274162654,0.0,86,2009,CZE,25.1,80.29741996449759
66,24.9,2010,80.64564451957109,1.0,0.0,0.0,0.0,1.0,0.4,0.059059246738151217,0.9409407532618488,0.0,87,2010,CZE,24.9,80.64564451957109
67,25.2,2011,80.86680760025591,1.0,0.0,0.0,0.0,1.0,0.6,0.0221987332906816,0.9778012667093184,0.0,88,2011,CZE,25.2,80.86680760025591
68,24.9,2012,80.98428092938971,1.0,0.0,0.0,0.0,1.0,0.8,0.002619845101714683,0.9973801548982854,0.0,89,2012,CZE,24.9,80.98428092938971
69,24.6,2013,81.1547375371332,1.0,0.0,0.0,0.0,0.9999999999148713,0.9999999999148713,0.0,0.9613156157166998,0.03868438428330023,90,2013,CZE,24.6,81.1547375371332
70,25.1,2014,81.7326468955297,1.0,0.0,0.0,0.0,0.7999999999999999,1.0,0.0,0.8168382761175756,0.18316172388242435,91,2014,CZE,25.1,81.7326468955297
71,25.0,2015,81.4742898078006,1.0,0.0,0.0,0.0,0.6,1.0,0.0,0.8814275480498495,0.11857245195015054,92,2015,CZE,25.0,81.4742898078006
72,25.1,2016,81.8802249226609,1.0,0.0,0.0,0.0,0.39999999999999997,1.0,0.0,0.7799437693347748,0.22005623066522517,93,2016,CZE,25.1,81.8802249226609
73,24.5,2017,81.8715049002076,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.7821237749481007,0.2178762250518993,94,2017,CZE,24.5,81.8715049002076
74,29.0,1995,79.6947074695577,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.21754875507371688,0.7824512449262832,0.0,96,1995,DEU,29.0,79.6947074695577
75,27.0,1996,79.8649372185889,0.9999999999971484,2.1387336163411753e-12,0.0,1.0,0.14285714285714288,0.0,0.18917713023518226,0.8108228697648178,0.0,97,1996,DEU,27.0,79.8649372185889
76,25.0,1997,80.27369824579091,1.0,0.0,0.0,1.0,0.28571428571428575,0.0,0.12105029236818154,0.8789497076318185,0.0,98,1997,DEU,25.0,80.27369824579091
77,25.0,1998,80.5399963364053,1.0,0.0,0.0,1.0,0.4285714285714286,0.0,0.07666727726578415,0.9233327227342158,0.0,99,1998,DEU,25.0,80.5399963364053
78,25.0,1999,80.7496470739533,1.0,0.0,0.0,1.0,0.5714285714285715,0.0,0.041725487674450314,0.9582745123255497,0.0,100,1999,DEU,25.0,80.7496470739533
79,25.0,2000,80.9965036754646,1.0,0.0,0.0,1.0,0.7142857142857143,0.0,0.000582720755900823,0.9994172792440992,0.0,101,2000,DEU,25.0,80.9965036754646
80,25.0,2001,81.27670049310821,1.0,0.0,0.0,1.0,0.8571428571428572,0.0,0.0,0.9308248767229479,0.06917512327705211,102,2001,DEU,25.0,81.27670049310821
81,26.1,2005,81.9709344238146,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.7572663940463507,0.24273360595364935,106,2005,DEU,26.1,81.9709344238146
82,26.8,2006,82.2455470182724,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.688613245431899,0.31138675456810105,107,2006,DEU,26.8,82.2455470182724
83,30.4,2007,82.40659182545741,0.0,0.8499999999999996,0.0,0.16666666666666666,1.0,0.0,0.0,0.6483520436356471,0.35164795636435286,108,2007,DEU,30.4,82.40659182545741
84,30.2,2008,82.39687282611591,0.0,0.7999999999999998,0.0,5.1234852449804645e-11,1.0,6.148182293976556e-11,0.0,0.6507817934710225,0.3492182065289775,109,2008,DEU,30.2,82.39687282611591
85,29.1,2009,82.48957087721651,0.2999999999999995,0.5250000000000004,0.0,0.0,1.0,0.19999999999999998,0.0,0.627607280695873,0.372392719304127,110,2009,DEU,29.1,82.48957087721651
86,29.3,2010,82.6222628776629,0.23333333333333311,0.5750000000000002,0.0,0.0,1.0,0.4,0.0,0.5944342805842737,0.4055657194157263,111,2010,DEU,29.3,82.6222628776629
87,29.0,2011,82.834616765126,0.3333333333333333,0.5,0.0,0.0,1.0,0.6,0.0,0.5413458087184999,0.4586541912815001,112,2011,DEU,29.0,82.834616765126
88,28.3,2012,82.9458660524162,0.5666666666666664,0.3250000000000002,0.0,0.0,1.0,0.8,0.0,0.5135334868959482,0.48646651310405176,113,2012,DEU,28.3,82.9458660524162
89,29.7,2013,82.866194714439,0.10000000000000023,0.6749999999999998,0.0,0.0,0.9999999999148713,0.9999999999148713,0.0,0.533451321390249,0.466548678609751,114,2013,DEU,29.7,82.866194714439
90,30.7,2014,83.3501516542797,0.0,0.9249999999999998,0.0,0.0,0.7999999999999999,1.0,0.0,0.4124620864300752,0.5875379135699248,115,2014,DEU,30.7,83.3501516542797
91,30.1,2015,82.9829660245096,0.0,0.7750000000000004,0.0,0.0,0.6,1.0,0.0,0.5042584938726016,0.4957415061273984,116,2015,DEU,30.1,82.9829660245096
92,29.5,2016,83.2792668738664,0.16666666666666669,0.625,0.0,0.0,0.39999999999999997,1.0,0.0,0.4301832815333988,0.5698167184666012,117,2016,DEU,29.5,83.2792668738664
93,29.1,2017,83.2992995120084,0.2999999999999995,0.5250000000000004,0.0,0.0,0.2,1.0,0.0,0.4251751219978992,0.5748248780021008,118,2017,DEU,29.1,83.2992995120084
94,20.0,1995,77.82917711167751,1.0,0.0,0.0,1.0,0.0,0.0,0.5284704813870817,0.47152951861291825,0.0,120,1995,DNK,20.0,77.82917711167751
95,20.0,1997,78.4651049105412,1.0,0.0,0.0,1.0,0.28571428571428575,0.0,0.4224825149098,0.5775174850902,0.0,122,1997,DNK,20.0,78.4651049105412
96,21.0,1999,78.88824478500759,1.0,0.0,0.0,1.0,0.5714285714285715,0.0,0.3519592024987356,0.6480407975012643,0.0,124,1999,DNK,21.0,78.88824478500759
97,22.0,2001,79.2139786686598,1.0,0.0,0.0,1.0,0.8571428571428572,0.0,0.2976702218900324,0.7023297781099677,0.0,126,2001,DNK,22.0,79.2139786686598
98,24.8,2003,80.039944688679,1.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.16000921855349995,0.8399907814465001,0.0,128,2003,DNK,24.8,80.039944688679
99,23.9,2004,79.8042235165669,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.19929608057218218,0.8007039194278178,0.0,129,2004,DNK,23.9,79.8042235165669
100,23.9,2005,80.4442465860425,1.0,0.0,0.0,0.5,1.0,0.0,0.09262556899291734,0.9073744310070827,0.0,130,2005,DNK,23.9,80.4442465860425
101,23.7,2006,80.5127200925872,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.08121331790213304,0.918786682097867,0.0,131,2006,DNK,23.7,80.5127200925872
102,25.2,2007,80.52744862613041,1.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.07875856231159872,0.9212414376884013,0.0,132,2007,DNK,25.2,80.52744862613041
103,25.1,2008,80.9166785413775,1.0,0.0,0.0,5.1234852449804645e-11,1.0,6.148182293976556e-11,0.013886909770417807,0.9861130902295822,0.0,133,2008,DNK,25.1,80.9166785413775
104,26.9,2009,81.03059046255821,1.0,0.0,0.0,0.0,1.0,0.19999999999999998,0.0,0.9923523843604478,0.0076476156395521855,134,2009,DNK,26.9,81.03059046255821
105,26.9,2010,81.3236425831942,1.0,0.0,0.0,0.0,1.0,0.4,0.0,0.91908935420145,0.08091064579855001,135,2010,DNK,26.9,81.3236425831942
106,26.6,2011,81.82297685585421,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.7942557860364481,0.20574421396355191,136,2011,DNK,26.6,81.82297685585421
107,26.5,2012,82.0282925100507,1.0,0.0,0.0,0.0,1.0,0.8,0.0,0.7429268724873239,0.2570731275126761,137,2012,DNK,26.5,82.0282925100507
108,26.8,2013,82.3071549235707,1.0,0.0,0.0,0.0,0.9999999999148713,0.9999999999148713,0.0,0.6732112691073233,0.3267887308926767,138,2013,DNK,26.8,82.3071549235707
109,27.7,2014,82.67053214280041,0.7666666666666669,0.17499999999999982,0.0,0.0,0.7999999999999999,1.0,0.0,0.5823669642998972,0.4176330357001028,139,2014,DNK,27.7,82.67053214280041
110,27.4,2015,82.69169561340179,0.8666666666666671,0.09999999999999964,0.0,0.0,0.6,1.0,0.0,0.5770760966495523,0.4229239033504477,140,2015,DNK,27.4,82.69169561340179
111,27.7,2016,82.7793082107045,0.7666666666666669,0.17499999999999982,0.0,0.0,0.39999999999999997,1.0,0.0,0.5551729473238751,0.4448270526761249,141,2016,DNK,27.7,82.7793082107045
112,34.0,1995,81.84664336917758,0.0,0.25,0.6666666666666666,1.0,0.0,0.0,0.0,0.7883391577056038,0.2116608422943962,144,1995,ESP,34.0,81.84664336917758
113,34.0,1996,82.0099887257221,0.0,0.25,0.6666666666666666,1.0,0.14285714285714288,0.0,0.0,0.7475028185694761,0.2524971814305239,145,1996,ESP,34.0,82.0099887257221
