,trans,BN,infexp,infexp0,infexp1,infexp2,infexp0spread,infexp1spread,infexp2spread,trans_low,trans_medium,trans_high,BN_low,BN_medium,BN_high,infexp_low,infexp_medium,infexp_high,infexp0_low,infexp0_medium,infexp0_high,infexp1_low,infexp1_medium,infexp1_high,infexp2_low,infexp2_medium,infexp2_high
244,12.5,32.178218,3.71,4.18,4.767140168,4.852685163,0.357770876,0.521142629,0.542855486,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
245,12.5,11.695906,3.81,4.3,4.246835232,4.229324024,0.263944439,0.486663599,0.544419925,0.0,0.0,1.0,0.0,0.9199226479615668,0.08007735203843322,0.0,0.0,1.0,1.0,0.0,0.0,0.8976122991273888,0.10238770087261116,0.0,0.7702216703402252,0.2297783296597748,0.0
246,12.5,-2.824859,3.74,4.4,4.582290221,4.615574883,0.307679487,0.492741012,0.542379581,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
247,12.5,18.126888,3.87,4.24,4.672175913,4.75708676,0.360092581,0.480246461,0.539755579,0.0,0.0,1.0,0.0,0.42637807131859595,0.573621928681404,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
248,12.5,15.695067,3.87,4.14,4.075550975,3.800032823,0.430890551,0.43978532,0.543666965,0.0,0.0,1.0,0.0,0.6130077440367728,0.38699225596322717,0.0,0.0,1.0,0.6266092384095922,0.37339076159040785,0.0,0.46738935033120155,0.5326106496687986,0.0,0.0,0.871305079204141,0.12869492079585904
249,12.5,-9.90099,3.73,3.94,4.044063576,3.556377703,0.602218122,0.454357388,0.541745791,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.34871086127826617,0.6512891387217339,0.0,0.6912258594109184,0.3087741405890816,0.0,0.0,0.6795133439255461,0.3204866560744539
250,12.5,-18.726592,3.65,3.76,3.48826004,3.142331194,0.614545903,0.373913421,0.540867622,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1789939522223125,0.8210060477776874,0.0,0.0,0.5674400785950934,0.43255992140490657,0.0,0.06138066811475744,0.9386193318852426
251,12.5,11.173184,3.75,3.54,3.859695788,3.821160605,0.53913511,0.372826916,0.540205186,0.0,0.0,1.0,0.0,0.9600388554384292,0.03996114456157079,0.0,0.0,1.0,0.0,0.6104872487343667,0.38951275126563345,0.2942271152976513,0.7057728847023488,0.0,0.13172884460239187,0.8682711553976081,0.0
252,12.5,-7.281553,4.17,3.54,3.761401718,3.663109939,0.296647939,0.376596777,0.538038518,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.057892615413085415,0.9421073845869146
253,12.5,9.367681,4.54,3.7,3.981523054,4.044414549,0.403319559,0.368573684,0.536038963,0.0,0.0,1.0,0.11367427465603246,0.8863257253439676,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07546748425449813,0.9245325157455019
254,12.5,46.511628,4.78,3.9,4.203798618,4.419554619,0.427395211,0.37494891,0.53413532,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.32517965484851297,0.6748203451514871
255,12.5,25.242718,4.72,4.28,4.027498311,4.102131058,0.708989892,0.365241328,0.532526088,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.37939876863576,0.62060123136424,0.0,0.0,1.0,0.0,0.0,1.0
256,12.5,28.368793999999998,4.85,4.74,5.023488363,5.770948392,0.928977933,0.507864305,0.546564697,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.881590298227246,0.11840970177275402,0.3416037734725235,0.6583962265274765,0.0,1.0,0.0,0.0
257,12.5,32.894737,4.79,5.06,5.457078608,5.8617045,0.861781101,0.523824219,0.544209848,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3133046195683509,0.6866953804316491,0.0,1.0,0.0,0.0,1.0,0.0,0.0
258,12.5,13.888888999999999,4.72,5.34,5.160298855,5.385009973,0.765941686,0.516629974,0.542862647,0.0,0.0,1.0,0.0,0.7516225553287106,0.24837744467128947,0.0,0.0,1.0,0.8094611004107176,0.19053889958928236,0.0,0.8522518575354673,0.1477481424645327,0.0,1.0,0.0,0.0
259,12.5,26.239067000000002,4.8,5.58,5.536799666,5.721003263,0.637704216,0.523556882,0.541252799,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
260,12.5,0.0,4.74,5.6,5.319295812,5.191267438,0.204124145,0.507166615,0.540326115,0.0,0.0,1.0,0.942490510381237,0.05750948961876296,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8351760639960913,0.16482393600390863,0.0
261,12.5,14.492754,4.58,5.58,5.456341942,5.646815805,0.21602469,0.5048637,0.539305545,0.0,0.0,1.0,0.0,0.7052790426622922,0.29472095733770776,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
262,12.5,12.618297,4.48,5.68,5.794286904,5.776686834,0.242899156,0.492188403,0.537150498,0.0,0.0,1.0,0.0,0.8491339137380398,0.1508660862619602,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
263,12.5,16.032064,4.45,5.86,5.865309029,5.976687715,0.441210456,0.483534192,0.535230102,0.0,0.0,1.0,0.0,0.5871449688501916,0.4128550311498084,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
264,12.5,0.0,4.61,6.0,6.585862067,6.61875649,0.440075751,0.504330038,0.535954769,0.0,0.0,1.0,0.942490510381237,0.05750948961876296,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
265,12.5,10.638297999999999,4.93,5.92,5.824596346,5.799384747,0.467618078,0.524008633,0.536742943,0.0,0.0,1.0,0.001254989777688283,0.9987450102223117,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
266,12.5,17.084281999999998,4.48,5.76,5.187042267,5.062654203,0.585377371,0.429937924,0.537247423,0.0,0.0,1.0,0.0,0.5063926844640569,0.4936073155359431,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
267,12.5,21.582734,3.87,5.3,5.206009139,4.99760067,1.024532414,0.431263821,0.535050071,0.0,0.0,1.0,0.0,0.16115978101498404,0.8388402189850159,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
268,12.5,12.658228000000001,3.56,4.54,4.011753986,3.530807531,1.417627125,0.530506394,0.545547232,0.0,0.0,1.0,0.0,0.8460694162025264,0.15393058379747362,0.0,0.0,1.0,0.6912960275079386,0.3087039724920614,0.0,0.8515523867559649,0.1484476132440351,0.0,0.0,0.9464895662782873,0.05351043372171271
269,12.5,17.171717,3.23,3.78,3.296623558,2.820551085,1.488287607,0.532615147,0.54700511,0.0,0.0,1.0,0.0,0.4996825008468769,0.5003174991531231,0.0,0.13043478260869584,0.8695652173913042,0.3695522272799521,0.6304477727200479,0.0,0.12508761415303846,0.8749123858469615,0.0,0.0,0.2514714990505295,0.7485285009494705
270,12.5,0.0,2.85,3.08,2.105055333,2.276101569,1.45418935,0.530824982,0.547441648,0.0,0.0,1.0,0.942490510381237,0.05750948961876296,0.0,0.0,0.6387959866220736,0.36120401337792646,0.15816372193896205,0.8418362780610379,0.0,0.0,0.0,1.0,0.0,0.0,1.0
271,12.5,22.140221,2.65,2.44,1.945311098,1.80593332,1.280104162,0.500910857,0.547449946,0.0,0.0,1.0,0.0,0.11837553975930011,0.8816244602406998,0.0,0.9063545150501674,0.09364548494983255,0.0,0.8359508497559279,0.16404915024407205,0.0,0.0,1.0,0.0,0.0,1.0
272,12.5,15.04788,2.42,2.08,1.970710759,2.033591323,0.771362431,0.473550093,0.545268284,0.0,0.0,1.0,0.0,0.6626759959342022,0.3373240040657977,0.23188405797101463,0.7681159420289854,0.0,0.0,0.5592214679690566,0.4407785320309434,0.0,0.051231859857326305,0.9487681401426737,0.0,0.2913421001394611,0.7086578998605388
273,12.5,0.0,2.41,1.88,2.12805103,2.089842105,0.413118224,0.469741515,0.543208055,0.0,0.0,1.0,0.942490510381237,0.05750948961876296,0.0,0.24637681159420274,0.7536231884057972,0.0,0.0,0.0,1.0,0.0,0.39977847178357184,0.6002215282164283,0.0,0.41061644419098253,0.5893835558090175
274,12.5,0.0,2.5,1.7,1.826057504,1.949082519,0.292688686,0.483674646,0.54159338,0.0,0.0,1.0,0.942490510381237,0.05750948961876296,0.0,0.11594202898550732,0.8840579710144927,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
275,12.5,13.140604,2.41,1.64,1.112783493,1.37438677,0.242899156,0.493944703,0.542244107,0.0,0.0,1.0,0.0,0.8090495553628088,0.19095044463719124,0.24637681159420274,0.7536231884057972,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
276,12.5,20.477816,2.12,1.46,1.689439605,1.627581836,0.386867764,0.500953785,0.540165583,0.0,0.0,1.0,0.0,0.24595651758417317,0.7540434824158269,0.6666666666666664,0.33333333333333354,0.0,0.0,0.0,1.0,0.0,0.14051873068490736,0.8594812693150927,0.0,0.08839404157298894,0.9116059584270111
277,12.5,16.447368,2.11,1.26,0.762108814,0.955621405,0.427395211,0.537520294,0.541503096,0.0,0.0,1.0,0.0,0.5552725367926717,0.4447274632073283,0.6811594202898552,0.3188405797101448,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
278,12.5,17.391303999999998,1.97,0.98,1.162248044,1.105598047,0.487510684,0.472710464,0.539448351,0.0,0.0,1.0,0.0,0.48283033535313136,0.5171696646468686,0.8840579710144927,0.11594202898550732,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
279,12.5,9.259259,1.8,0.72,0.256819446,0.45636885,0.534477938,0.506216545,0.5405275,0.0,0.0,1.0,0.12326703447671779,0.8767329655232822,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
280,12.5,19.950125,1.66,0.46,0.010445944,0.108495062,0.541910202,0.414590463,0.539705625,0.0,0.0,1.0,0.0,0.2864540700875554,0.7135459299124446,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
281,12.5,22.091310999999997,1.59,0.3,0.214634328,0.302130329,0.409878031,0.350432537,0.537694586,0.0,0.0,1.0,0.0,0.12212912906239709,0.8778708709376029,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
282,12.5,5.449591,1.59,0.1,0.165944746,0.248858491,0.366969572,0.314266019,0.53591025,0.0,0.0,1.0,0.46033174570276925,0.5396682542972308,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
283,12.5,15.337423,1.49,0.0,-0.054000202,0.008749548,0.186189867,0.283746071,0.534622101,0.0,0.0,1.0,0.0,0.640455069588127,0.35954493041187296,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
284,12.5,23.845007000000003,1.53,-0.06,-0.040371537,0.056680196,0.151657509,0.283134066,0.532715989,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
285,12.5,10.25641,1.65,-0.06,-0.262971908,-0.205909155,0.163299316,0.288735598,0.531495252,0.0,0.0,1.0,0.03504296511850374,0.9649570348814963,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
286,12.5,10.282776,1.8,-0.04,0.160009195,0.33619613,0.183484786,0.307354147,0.530312048,0.0,0.0,1.0,0.03271020326729101,0.967289796732709,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
287,12.5,8.87574,1.92,-0.12,0.251545092,0.329152694,0.256255081,0.268195214,0.528500453,0.0,0.0,1.0,0.15719931439840754,0.8428006856015924,0.0,0.9565217391304348,0.043478260869565244,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
288,12.5,-7.594937000000001,1.93,-0.18,-0.471017013,-0.525562433,0.280475786,0.337221187,0.530840281,0.0,0.0,1.0,1.0,0.0,0.0,0.9420289855072463,0.057971014492753666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
289,12.5,5.012531,1.85,-0.26,-0.002170139,-0.215576749,0.350238014,0.249189427,0.52912643,0.0,0.0,1.0,0.49900112652242545,0.5009988734775745,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
290,12.5,7.782101,1.49,-0.46,-0.540126013,-0.654378857,0.436653944,0.317131654,0.528611591,0.0,0.0,1.0,0.2539602693479065,0.7460397306520935,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
291,12.5,5.444646,0.9,-0.78,-0.721221083,-0.807366564,0.534477938,0.283349392,0.527073931,0.0,0.0,1.0,0.46076926020456127,0.5392307397954388,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
292,12.5,1.980198,0.59,-0.88,-1.265920986,-1.389141692,0.365604522,0.300831083,0.527260096,0.0,0.0,1.0,0.7672902391133983,0.23270976088660167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
293,12.5,20.460358000000003,0.61,-0.92,-0.885207029,-0.77894449,0.350238014,0.310650841,0.526562564,0.0,0.0,1.0,0.0,0.24729632870773594,0.752703671292264,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
294,12.5,20.881671,0.71,-0.84,-0.5045784,-0.427881466,0.376386326,0.317705868,0.525035234,0.0,0.0,1.0,0.0,0.2149627370075603,0.7850372629924397,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
295,12.5,15.250545,0.91,-0.56,-0.308498827,-0.144028259,0.661563804,0.312168361,0.523408062,0.0,0.0,1.0,0.0,0.6471225063387799,0.35287749366122007,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
296,12.5,25.675676000000003,1.36,-0.16,0.362486131,0.760219151,0.801664934,0.378447791,0.524403485,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
297,12.5,4.7169810000000005,1.62,0.12,0.307837775,0.677889532,0.662319158,0.373482595,0.522792577,0.0,0.0,1.0,0.5251502490713875,0.4748497509286124,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
298,12.5,7.7120820000000005,1.75,0.24,0.219739764,0.453047851,0.481663783,0.366359695,0.521490638,0.0,0.0,1.0,0.2601552800457775,0.7398447199542225,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
299,12.5,17.082786,1.81,0.22,-0.130731593,0.017820484,0.427395211,0.368777512,0.5209525,0.0,0.0,1.0,0.0,0.5065074947195758,0.49349250528042415,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
300,12.5,32.163743000000004,0.45,0.14,-0.484081569,-0.372275106,0.374165739,0.314439997,0.520226303,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.17149015078582608,0.8285098492141739,0.0,0.0,1.0,0.0,0.0,1.0
301,12.5,10.666667,1.81,0.12,0.362864128,0.318619302,0.374165739,0.314210542,0.520018465,0.0,0.0,1.0,0.0,0.998911413055208,0.0010885869447920349,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
302,12.5,-8.583691,1.9,0.22,0.296138449,0.64650674,0.450555213,0.302616201,0.518580157,0.0,0.0,1.0,1.0,0.0,0.0,0.9855072463768115,0.014492753623188415,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
303,12.5,-10.660981,1.66,0.4,1.033298323,1.054127791,0.524086507,0.32896398,0.517356251,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
304,12.5,0.0,1.46,0.54,0.438242312,0.960809204,0.499666555,0.324791466,0.51584029,0.0,0.0,1.0,0.942490510381237,0.05750948961876296,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03227645130239856,0.9677235486976015
305,12.5,-16.736402000000002,1.25,0.48,0.022914715,0.256127572,0.440075751,0.324187669,0.51674116,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
306,12.5,-15.765766000000001,1.11,0.42,-0.248740242,-0.191989255,0.427395211,0.288248102,0.516266129,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
307,12.5,11.061947,1.17,0.2,0.503246721,0.395088664,0.495647724,0.300876887,0.515653697,0.0,0.0,1.0,0.0,0.9685757193376026,0.03142428066239742,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
308,12.5,2.392344,1.24,-0.02,-0.144208569,-0.223181334,0.436653944,0.314962987,0.516033639,0.0,0.0,1.0,0.7308251527927603,0.2691748472072396,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
309,12.5,7.109005,1.38,-0.14,0.100141106,-0.088447019,0.250333111,0.314742881,0.514454089,0.0,0.0,1.0,0.31351320384703096,0.686486796152969,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
310,12.5,9.615385,1.43,-0.12,-0.13868873,-0.240943572,0.175119007,0.321692988,0.513102251,0.0,0.0,1.0,0.09175838139983847,0.9082416186001615,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
311,12.5,1.872659,1.47,-0.04,0.041540739,0.032597047,0.340587727,0.316099276,0.511687578,0.0,0.0,1.0,0.7768048745043401,0.22319512549565992,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
312,12.5,10.0,1.63,0.2,0.537078804,0.817008076,0.535412613,0.340216355,0.512110701,0.0,0.0,1.0,0.05772913163103766,0.9422708683689623,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
313,12.5,2.096436,1.77,0.46,0.751396597,1.123000933,0.628490254,0.330103039,0.510789541,0.0,0.0,1.0,0.7570059497990818,0.24299405020091827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
314,12.5,24.856597,2.03,0.88,0.883196375,1.173691317,0.788458412,0.331653046,0.509266572,0.0,0.0,1.0,0.0,0.0,1.0,0.7971014492753625,0.2028985507246375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
315,12.5,12.915128999999999,2.25,1.36,1.773469948,2.004151615,0.851860708,0.38909039,0.510085927,0.0,0.0,1.0,0.0,0.8263535943756025,0.17364640562439748,0.4782608695652174,0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5180255482719875,0.4819744517280124
316,12.5,10.968921,2.47,1.82,2.213969905,2.416694312,0.875023809,0.398990502,0.509101672,0.0,0.0,1.0,0.0,0.9757149832613375,0.02428501673866244,0.15942028985507226,0.8405797101449277,0.0,0.0,0.257163069947963,0.742836930052037,0.0,0.35830528868078126,0.6416947113192187,0.0,0.895294612192906,0.10470538780709412
317,12.5,6.514658000000001,2.69,2.16,3.432505553,3.044154401,0.804155872,0.391056347,0.508970468,0.0,0.0,1.0,0.36609873096463535,0.6339012690353647,0.0,0.0,0.8528428093645487,0.14715719063545135,0.0,0.3409237954305458,0.6590762045694541,1.0,0.0,0.0,0.695825049322901,0.304174950677099,0.0
318,12.5,6.81431,2.7,2.38,2.467823726,2.658436916,0.650128192,0.391078281,0.508154798,0.0,0.0,1.0,0.33958667929810993,0.6604133207018901,0.0,0.0,0.8394648829431437,0.16053511705685633,0.0,0.5077893807133959,0.4922106192866042,0.0,0.4063176471822531,0.593682352817747,0.0,0.9182078292607201,0.08179217073927993
319,12.5,4.966887,2.76,2.44,1.99404815,2.144709093,0.403319559,0.351877334,0.50784691,0.0,0.0,1.0,0.5030395313595929,0.4969604686404071,0.0,0.0,0.7591973244147161,0.24080267558528387,0.0,0.20658447412415232,0.7934155258758477,0.0,0.0,1.0,0.0,0.0,1.0
320,12.5,5.865103,2.69,2.36,2.038755712,2.143429519,0.378153408,0.337078828,0.50639263,0.0,0.0,1.0,0.4235688487020439,0.5764311512979561,0.0,0.0,0.8528428093645487,0.14715719063545135,0.0,0.12733828912101222,0.8726617108789878,0.0,0.0,1.0,0.0,0.0,1.0
321,12.5,6.319115,2.68,2.2,1.719083997,1.902204062,0.392003401,0.338305792,0.505260152,0.0,0.0,1.0,0.3833996203931304,0.6166003796068696,0.0,0.0,0.866220735785953,0.13377926421404696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
322,12.5,11.958146,2.71,2.18,2.205679943,2.199237692,0.314112506,0.353842087,0.504054988,0.0,0.0,1.0,0.0,0.8997970855235361,0.10020291447646398,0.0,0.8260869565217392,0.17391304347826073,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
323,12.5,5.042017,2.77,2.24,2.680921785,2.732924993,0.265832027,0.364452549,0.503545084,0.0,0.0,1.0,0.4963923191210426,0.5036076808789575,0.0,0.0,0.7458193979933111,0.2541806020066889,0.0,0.0,1.0,0.0,0.7555835039584257,0.24441649604157442,0.0,0.9263720207424369,0.07362797925756316
324,12.5,11.608623999999999,2.74,2.26,2.292582325,2.487414501,0.265832027,0.349528604,0.502424866,0.0,0.0,1.0,0.0,0.9266210896207959,0.07337891037920409,0.0,0.7859531772575249,0.21404682274247508,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.49726712172721127,0.5027328782727887
325,12.5,7.656968,2.77,2.38,2.154846493,2.182522251,0.275680975,0.274648712,0.501460236,0.0,0.0,1.0,0.2650315539086214,0.7349684460913786,0.0,0.0,0.7458193979933111,0.2541806020066889,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
326,12.5,17.291066,2.77,2.38,2.619105742,2.61533577,0.225092574,0.289653277,0.500640219,0.0,0.0,1.0,0.0,0.4905230829418412,0.5094769170581588,0.0,0.7458193979933111,0.2541806020066889,0.0,0.0,1.0,0.0,0.47905212893551957,0.5209478710644805,0.0,0.6910671094125583,0.3089328905874416
327,12.5,17.460317,2.67,2.28,1.968074959,2.034029656,0.225092574,0.257752341,0.500689941,0.0,0.0,1.0,0.0,0.47753394486908673,0.5224660551309133,0.0,0.879598662207358,0.12040133779264194,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
328,12.5,23.633678000000003,2.67,2.16,2.440581371,2.166766602,0.240138849,0.233298221,0.499339487,0.0,0.0,1.0,0.0,0.0037604463257494367,0.9962395536742505,0.0,0.879598662207358,0.12040133779264194,0.0,0.0,1.0,0.0,0.016629325261764843,0.9833706747382351,0.0,0.0,1.0
329,12.5,24.132730000000002,2.7,2.12,2.06909991,1.895995454,0.206559112,0.261189616,0.498348511,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8394648829431437,0.16053511705685633,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
330,12.5,20.319303,2.68,2.08,2.179158575,2.077371424,0.216794834,0.240173066,0.497057702,0.0,0.0,1.0,0.0,0.25812156974532163,0.7418784302546784,0.0,0.866220735785953,0.13377926421404696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
331,12.5,9.433962000000001,2.7,2.22,2.238729915,2.396040295,0.32249031,0.201108775,0.495990159,0.0,0.0,1.0,0.1078099877615381,0.892190012238462,0.0,0.0,0.8394648829431437,0.16053511705685633,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3871658550386684,0.6128341449613316
332,12.5,24.606299,2.78,2.42,2.501203321,2.923960343,0.480277697,0.248024756,0.495557186,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7324414715719068,0.2675585284280933,0.0,0.2504336506802233,0.7495663493197767,0.0,0.0,1.0,0.29050197851434295,0.7094980214856571,0.0
333,12.5,0.0,2.9,2.72,2.825759271,3.162695787,0.611282804,0.277836733,0.494398985,0.0,0.0,1.0,0.942490510381237,0.05750948961876296,0.0,0.0,0.5719063545150505,0.4280936454849496,0.0,0.7055372753459629,0.29446272465403706,0.0,0.7327900879110899,0.26720991208891015,0.5313437020911362,0.4686562979088638,0.0
334,12.5,0.0,3.01,3.0,3.245127413,3.467994312,0.581950742,0.29688181,0.493387483,0.0,0.0,1.0,0.942490510381237,0.05750948961876296,0.0,0.0,0.4247491638795991,0.575250836120401,0.0,0.9828164150704016,0.017183584929598365,0.791989960583979,0.20801003941602095,0.0,0.928264959652412,0.07173504034758808,0.0
335,12.5,0.0,3.05,3.26,3.288062701,3.397150898,0.481663783,0.259457934,0.492104204,0.0,0.0,1.0,0.942490510381237,0.05750948961876296,0.0,0.0,0.3712374581939803,0.6287625418060198,0.4359887693694419,0.564011230630558,0.0,0.9175387213250538,0.08246127867494622,0.0,0.7054418458087391,0.2945581541912609,0.0
336,12.5,5.617978,3.15,3.46,3.537033218,3.653730934,0.356370594,0.268852242,0.491028648,0.0,0.0,1.0,0.44543351427440825,0.5545664857255916,0.0,0.0,0.2374581939799334,0.7625418060200667,0.869880975645258,0.13011902435474204,0.0,1.0,0.0,0.0,1.0,0.0,0.0
337,12.5,-6.3897759999999995,3.24,3.46,3.76482299,3.834644018,0.275680975,0.258064547,0.489854215,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11705685618729085,0.8829431438127092,0.7980238752420241,0.20197612475797586,0.0,1.0,0.0,0.0,1.0,0.0,0.0
338,12.5,14.265335,3.2,3.32,2.734731412,2.952387779,0.388158043,0.285481477,0.491439694,0.0,0.0,1.0,0.0,0.7227322736114019,0.27726772638859803,0.0,0.1705685618729096,0.8294314381270904,0.30915242428713396,0.690847575712866,0.0,0.0,0.0,1.0,0.0,0.4961493261063273,0.5038506738936727
339,12.5,13.17716,3.09,3.18,2.719764201,2.675366526,0.462240918,0.261904883,0.490487079,0.0,0.0,1.0,0.0,0.806244071605622,0.19375592839437808,0.0,0.31772575250836155,0.6822742474916386,0.19470366316640167,0.8052963368335982,0.0,0.0,0.0,1.0,0.0,0.15464954786301283,0.8453504521369871
340,12.5,22.759602,3.06,3.08,2.641999804,2.739452606,0.454606057,0.238820221,0.489224706,0.0,0.0,1.0,0.0,0.07084125441598861,0.9291587455840113,0.0,0.3578595317725753,0.6421404682274247,0.043994134464424926,0.9560058655355751,0.0,0.0,0.0,1.0,0.0,0.3447849422387917,0.6552150577612084
