,trans,ABG,infexp,infexp0,infexp1,infexp2,infexp0spread,infexp1spread,infexp2spread,trans_low,trans_medium,trans_high,ABG_low,ABG_medium,ABG_high,infexp_low,infexp_medium,infexp_high,infexp0_low,infexp0_medium,infexp0_high,infexp1_low,infexp1_medium,infexp1_high,infexp2_low,infexp2_medium,infexp2_high,index,country,date,trans,ABG,infexp,infrate,infexp0,infexp1,infexp2,infexp0spread,infexp1spread,infexp2spread
214,9.0,0.0,6.09,6.6,6.339164568999999,6.332720057,0.63140056,0.433012546,0.423164351,1.0,0.0,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,214,hungary,17,9.0,0.0,6.09,6.9,6.6,6.339164568999999,6.332720057,0.63140056,0.433012546,0.423164351
215,9.0,0.0,5.78,6.98,6.884040682999999,6.8596223179999996,0.63140056,0.440879475,0.427321416,1.0,0.0,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,215,hungary,18,9.0,0.0,5.78,7.6,6.98,6.884040682999999,6.8596223179999996,0.63140056,0.440879475,0.427321416
216,9.0,64.5161290322581,5.65,7.16,7.752540239,7.683885305,0.413118224,0.446126013,0.438313813,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,216,hungary,19,9.0,64.5161290322581,5.65,7.5,7.16,7.752540239,7.683885305,0.413118224,0.446126013,0.438313813
217,9.0,18.099547511312203,5.5,7.18,7.263179707000001,7.196775897999999,0.344480285,0.429992339,0.429763781,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,217,hungary,20,9.0,18.099547511312203,5.5,7.2,7.18,7.263179707000001,7.196775897999999,0.344480285,0.429992339,0.429763781
218,9.0,11.792452830188699,5.34,7.28,7.026798962000001,7.013143867,0.343025752,0.408529039,0.41867613299999995,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,218,hungary,21,9.0,11.792452830188699,5.34,7.2,7.28,7.026798962000001,7.013143867,0.343025752,0.408529039,0.41867613299999995
219,9.0,0.0,5.18,7.22,7.122990274,7.117147737000001,0.372379735,0.41049950700000004,0.409535414,1.0,0.0,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,219,hungary,22,9.0,0.0,5.18,6.6,7.22,7.122990274,7.117147737000001,0.372379735,0.41049950700000004,0.409535414
220,9.0,-20.7253886010363,4.96,6.96,6.190308265,6.220918537,0.512510163,0.402312041,0.415565946,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,220,hungary,23,9.0,-20.7253886010363,4.96,6.3,6.96,6.190308265,6.220918537,0.512510163,0.402312041,0.415565946
221,9.0,0.0,4.73,6.62,6.404234494,6.236024177000001,0.647044563,0.397091852,0.406775271,1.0,0.0,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,221,hungary,24,9.0,0.0,4.73,5.8,6.62,6.404234494,6.236024177000001,0.647044563,0.397091852,0.406775271
222,9.0,-21.2765957446809,4.14,6.28,5.603165494,5.582937123,0.7061633429999999,0.370953725,0.408490927,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,222,hungary,25,9.0,-21.2765957446809,4.14,5.5,6.28,5.603165494,5.582937123,0.7061633429999999,0.370953725,0.408490927
223,10.5,-21.2765957446809,4.46,5.66,5.862213248,5.466266666,1.072225101,0.368162586,0.400267215,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,223,hungary,26,10.5,-21.2765957446809,4.46,4.1,5.66,5.862213248,5.466266666,1.072225101,0.368162586,0.400267215
224,10.5,0.0,4.0,4.98,3.9535259380000003,3.736175683,1.327780102,0.5323757029999999,0.473600168,1.0,0.0,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,224,hungary,27,10.5,0.0,4.0,3.2,4.98,3.9535259380000003,3.736175683,1.327780102,0.5323757029999999,0.473600168
225,10.5,-42.6136363636364,3.6,4.42,3.257945117,3.257022821,1.300256385,0.514874651,0.47008161299999995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,225,hungary,28,10.5,-42.6136363636364,3.6,3.5,4.42,3.257945117,3.257022821,1.300256385,0.514874651,0.47008161299999995
226,10.5,-3.7453183520599294,3.61,4.04,3.867793902,3.840183693,1.070825227,0.5098026520000001,0.464036905,1.0,0.0,0.0,0.24344987763004167,0.7565501223699583,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,226,hungary,29,10.5,-3.7453183520599294,3.61,3.9,4.04,3.867793902,3.840183693,1.070825227,0.5098026520000001,0.464036905
227,10.5,0.0,3.61,3.66,4.143769021000001,4.110109315,0.8140434059999999,0.507065277,0.45614655200000004,1.0,0.0,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,227,hungary,30,10.5,0.0,3.61,3.6,3.66,4.143769021000001,4.110109315,0.8140434059999999,0.507065277,0.45614655200000004
228,10.5,-76.3052208835341,3.38,3.6,3.535127575,3.5388404510000004,0.318852108,0.5003652239999999,0.45687990799999995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,228,hungary,31,10.5,-76.3052208835341,3.38,3.8,3.6,3.535127575,3.5388404510000004,0.318852108,0.5003652239999999,0.45687990799999995
229,10.5,0.0,3.07,3.7,4.068483014,4.090604893,0.24832774,0.508707489,0.452321873,1.0,0.0,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.23899371069182385,0.7610062893081762,0.0,0.23899371069182385,0.7610062893081762,0.0,0.23899371069182385,0.7610062893081762,0.0,0.23899371069182385,0.7610062893081762,229,hungary,32,10.5,0.0,3.07,3.7,3.7,4.068483014,4.090604893,0.24832774,0.508707489,0.452321873
230,10.5,0.0,2.87,3.72,3.689461521,3.691603993,0.14719601400000001,0.498976955,0.44979800200000003,1.0,0.0,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.49056603773584867,0.5094339622641513,0.0,0.4905660377358487,0.5094339622641513,0.0,0.4905660377358487,0.5094339622641513,0.0,0.49056603773584867,0.5094339622641513,230,hungary,33,10.5,0.0,2.87,3.6,3.72,3.689461521,3.691603993,0.14719601400000001,0.498976955,0.44979800200000003
231,10.5,15.3846153846154,2.64,3.68,3.724975918,3.7207087430000003,0.116904519,0.495549391,0.44295963899999996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7798742138364776,0.22012578616352235,0.0,0.7798742138364777,0.22012578616352238,0.0,0.7798742138364777,0.22012578616352235,0.0,0.7798742138364776,0.22012578616352238,231,hungary,34,10.5,15.3846153846154,2.64,3.7,3.68,3.724975918,3.7207087430000003,0.116904519,0.495549391,0.44295963899999996
232,10.5,-16.597510373444,2.39,3.6,3.8287895260000004,3.83578134,0.20976177,0.45597176899999997,0.436348778,1.0,0.0,0.0,1.0,0.0,0.0,0.10344827586206862,0.8965517241379314,0.0,0.10344827586206862,0.8965517241379314,0.0,0.10344827586206862,0.8965517241379314,0.0,0.10344827586206862,0.8965517241379314,0.0,232,hungary,35,10.5,-16.597510373444,2.39,3.2,3.6,3.8287895260000004,3.83578134,0.20976177,0.45597176899999997,0.436348778
233,10.5,0.0,2.12,3.5,3.05995043,3.0816862389999997,0.242899156,0.485273049,0.442045526,1.0,0.0,0.0,0.0,0.8036127498108557,0.1963872501891443,0.47586206896551697,0.5241379310344829,0.0,0.47586206896551697,0.524137931034483,0.0,0.47586206896551697,0.524137931034483,0.0,0.47586206896551697,0.524137931034483,0.0,233,hungary,36,10.5,0.0,2.12,3.3,3.5,3.05995043,3.0816862389999997,0.242899156,0.485273049,0.442045526
234,10.5,-5.0,2.43,3.42,3.72231826,3.5546636069999997,0.225092574,0.402138421,0.43771483,1.0,0.0,0.0,0.37642363114790023,0.6235763688520997,0.0,0.04827586206896511,0.9517241379310348,0.0,0.04827586206896511,0.9517241379310349,0.0,0.048275862068965114,0.9517241379310348,0.0,0.048275862068965114,0.9517241379310349,0.0,234,hungary,37,10.5,-5.0,2.43,3.3,3.42,3.72231826,3.5546636069999997,0.225092574,0.402138421,0.43771483
235,10.5,-18.2291666666667,1.76,3.24,3.276485127,3.346513769,0.352136337,0.41934561200000003,0.433393111,1.0,0.0,0.0,1.0,0.0,0.0,0.9724137931034482,0.02758620689655175,0.0,0.9724137931034482,0.027586206896551755,0.0,0.9724137931034482,0.027586206896551755,0.0,0.9724137931034483,0.027586206896551755,0.0,235,hungary,38,10.5,-18.2291666666667,1.76,2.7,3.24,3.276485127,3.346513769,0.352136337,0.41934561200000003,0.433393111
236,10.5,-4.1666666666666705,1.97,3.0,3.2338983339999996,2.590260284,0.440075751,0.337619958,0.438571571,1.0,0.0,0.0,0.2881052426173823,0.7118947573826175,0.0,0.6827586206896552,0.31724137931034485,0.0,0.6827586206896551,0.31724137931034485,0.0,0.6827586206896552,0.31724137931034485,0.0,0.6827586206896552,0.31724137931034485,0.0,236,hungary,39,10.5,-4.1666666666666705,1.97,2.5,3.0,3.2338983339999996,2.590260284,0.440075751,0.337619958,0.438571571
237,10.5,18.8679245283019,2.16,2.82,2.659601816,2.638910365,0.440075751,0.282730608,0.432912312,1.0,0.0,0.0,0.0,0.0,1.0,0.42068965517241347,0.5793103448275865,0.0,0.42068965517241347,0.5793103448275865,0.0,0.42068965517241347,0.5793103448275865,0.0,0.42068965517241347,0.5793103448275865,0.0,237,hungary,40,10.5,18.8679245283019,2.16,2.3,2.82,2.659601816,2.638910365,0.440075751,0.282730608,0.432912312
238,10.5,-10.1522842639594,2.43,2.62,2.408844648,2.321629204,0.463321343,0.28268999699999997,0.43007609,1.0,0.0,0.0,0.9224733632807505,0.07752663671924949,0.0,0.04827586206896511,0.9517241379310348,0.0,0.04827586206896511,0.9517241379310349,0.0,0.048275862068965114,0.9517241379310348,0.0,0.048275862068965114,0.9517241379310349,0.0,238,hungary,41,10.5,-10.1522842639594,2.43,2.3,2.62,2.408844648,2.321629204,0.463321343,0.28268999699999997,0.43007609
239,10.5,0.0,2.69,2.52,2.613418442,2.4501728330000003,0.37815340799999997,0.26757154899999996,0.424735839,1.0,0.0,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.7169811320754715,0.28301886792452846,0.0,0.7169811320754715,0.2830188679245284,0.0,0.7169811320754715,0.28301886792452846,0.0,0.7169811320754715,0.28301886792452846,239,hungary,42,10.5,0.0,2.69,2.8,2.52,2.613418442,2.4501728330000003,0.37815340799999997,0.26757154899999996,0.424735839
240,10.5,30.6122448979592,3.66,2.54,3.0230405730000003,3.09603604,0.233809039,0.270444507,0.423302257,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,240,hungary,43,10.5,30.6122448979592,3.66,2.8,2.54,3.0230405730000003,3.09603604,0.233809039,0.270444507,0.423302257
241,10.5,-11.6279069767442,4.75,2.64,2.851756327,2.80313291,0.29268868600000003,0.27247819300000004,0.42043263200000003,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,241,hungary,44,10.5,-11.6279069767442,4.75,3.0,2.64,2.851756327,2.80313291,0.29268868600000003,0.27247819300000004,0.42043263200000003
242,10.5,56.390977443609,5.21,2.88,3.0472771339999998,3.199741784,0.45350487,0.272697315,0.416884218,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,242,hungary,45,10.5,56.390977443609,5.21,3.5,2.88,3.0472771339999998,3.199741784,0.45350487,0.272697315,0.416884218
243,10.5,-6.5359477124183,5.71,3.6,3.427481598,3.71786706,1.292155821,0.251738607,0.41460022,1.0,0.0,0.0,0.5392065433414045,0.4607934566585955,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,243,hungary,46,10.5,-6.5359477124183,5.71,5.9,3.6,3.427481598,3.71786706,1.292155821,0.251738607,0.41460022
244,10.5,28.436018957346,5.97,4.3,6.386618267999999,6.815261072999999,1.613381542,0.6842616290000001,0.5196414460000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,244,hungary,47,10.5,28.436018957346,5.97,6.3,4.3,6.386618267999999,6.815261072999999,1.613381542,0.6842616290000001,0.5196414460000001
245,10.5,0.0,6.24,5.02,5.569241002,5.970282541,1.72133669,0.677627607,0.518807888,1.0,0.0,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,245,hungary,48,10.5,0.0,6.24,6.4,5.02,5.569241002,5.970282541,1.72133669,0.677627607,0.518807888
246,10.5,-6.2111801242236,5.1,5.72,6.1764752960000004,6.369510677999999,1.5832456119999998,0.689937763,0.5164506520000001,1.0,0.0,0.0,0.5047870032978459,0.49521299670215413,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,246,hungary,49,10.5,-6.2111801242236,5.1,6.5,5.72,6.1764752960000004,6.369510677999999,1.5832456119999998,0.689937763,0.5164506520000001
247,11.5,32.3529411764706,6.38,6.58,6.266799539,6.37403183,1.4123266859999999,0.687095638,0.51132836,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,247,hungary,50,11.5,32.3529411764706,6.38,7.8,6.58,6.266799539,6.37403183,1.4123266859999999,0.687095638,0.51132836
248,11.5,-28.7081339712919,6.24,7.16,7.948143255,8.059090587,1.111305539,0.777911965,0.542560916,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,248,hungary,51,11.5,-28.7081339712919,6.24,8.8,7.16,7.948143255,8.059090587,1.111305539,0.777911965,0.542560916
249,11.5,-4.901960784313729,6.07,7.7,8.791735718,8.800831045,1.23881664,0.797104477,0.544529767,0.5,0.5,0.0,0.36603323249725145,0.6339667675027485,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,249,hungary,52,11.5,-4.901960784313729,6.07,9.0,7.7,8.791735718,8.800831045,1.23881664,0.797104477,0.544529767
250,11.5,0.0,5.92,8.18,8.822405612999999,8.830136204,1.187293842,0.796790552,0.539534663,0.5,0.5,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,250,hungary,53,11.5,0.0,5.92,8.8,8.18,8.822405612999999,8.830136204,1.187293842,0.796790552,0.539534663
251,11.5,0.0,5.74,8.58,8.559916712,8.560609064,0.9479803090000001,0.796875694,0.534461018,0.5,0.5,0.0,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,251,hungary,54,11.5,0.0,5.74,8.5,8.58,8.559916712,8.560609064,0.9479803090000001,0.796875694,0.534461018
252,11.5,-15.706806282722498,5.5,8.74,8.243141997999999,8.266360446,0.421505239,0.778368652,0.529609593,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,252,hungary,55,11.5,-15.706806282722498,5.5,8.6,8.74,8.243141997999999,8.266360446,0.421505239,0.778368652,0.529609593
253,11.5,-7.142857142857141,5.24,8.66,8.503971284,8.529945676,0.222860195,0.782475815,0.526198322,0.5,0.5,0.0,0.6035280587978042,0.39647194120219575,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,253,hungary,56,11.5,-7.142857142857141,5.24,8.4,8.66,8.503971284,8.529945676,0.222860195,0.782475815,0.526198322
254,11.5,-30.7692307692308,4.98,8.52,8.095906617999999,8.165253595,0.260768096,0.7714893540000001,0.521894586,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,254,hungary,57,11.5,-30.7692307692308,4.98,8.3,8.52,8.095906617999999,8.165253595,0.260768096,0.7714893540000001,0.521894586
255,11.5,-20.2702702702703,5.09,8.04,8.179371763999999,8.177939814,0.8824209120000001,0.75997838,0.517449861,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,255,hungary,58,11.5,-20.2702702702703,5.09,6.4,8.04,8.179371763999999,8.177939814,0.8824209120000001,0.75997838,0.517449861
256,11.5,19.4174757281553,4.91,7.68,5.738205728,5.646772184,0.99079093,0.645006462,0.5630253120000001,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,256,hungary,59,11.5,19.4174757281553,4.91,6.7,7.68,5.738205728,5.646772184,0.99079093,0.645006462,0.5630253120000001
257,11.5,11.9521912350598,4.96,7.38,7.089690139,6.861844191,0.962115724,0.666338868,0.572559216,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,257,hungary,60,11.5,11.9521912350598,4.96,7.1,7.38,7.089690139,6.861844191,0.962115724,0.666338868,0.572559216
258,11.5,-4.76190476190476,5.05,7.18,7.278206384,7.03554092,0.823205118,0.6551602360000001,0.5683585,0.5,0.5,0.0,0.35118980585346626,0.6488101941465337,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,258,hungary,61,11.5,-4.76190476190476,5.05,7.4,7.18,7.278206384,7.03554092,0.823205118,0.6551602360000001,0.5683585
259,12.5,0.0,5.11,6.94,7.562453333,7.365013496,0.656251984,0.6543178129999999,0.56539138,0.0,0.6666666666666666,0.3333333333333333,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,259,hungary,62,12.5,0.0,5.11,7.1,6.94,7.562453333,7.365013496,0.656251984,0.6543178129999999,0.56539138
260,12.5,-14.336917562723999,5.25,7.04,7.296838991,6.894947847,0.350238014,0.592135095,0.561937941,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,260,hungary,63,12.5,-14.336917562723999,5.25,6.9,7.04,7.296838991,6.894947847,0.350238014,0.592135095,0.561937941
261,12.5,-32.4074074074074,5.36,7.04,7.114858782000001,6.791077547,0.27141604,0.56428018,0.5574481370000001,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,261,hungary,64,12.5,-32.4074074074074,5.36,6.7,7.04,7.114858782000001,6.791077547,0.27141604,0.56428018,0.5574481370000001
262,12.5,-70.9219858156028,5.2,6.94,6.914556127999999,6.576768013,0.294392029,0.5726206070000001,0.5532133610000001,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,262,hungary,65,12.5,-70.9219858156028,5.2,6.6,6.94,6.914556127999999,6.576768013,0.294392029,0.5726206070000001,0.5532133610000001
263,12.5,34.9344978165939,5.1,6.86,6.828144523,6.519622947999999,0.288097206,0.5677640589999999,0.5489332379999999,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,263,hungary,66,12.5,34.9344978165939,5.1,7.0,6.86,6.828144523,6.519622947999999,0.288097206,0.5677640589999999,0.5489332379999999
264,12.5,-13.0718954248366,5.23,6.78,7.201775377000001,7.034211303999999,0.196638416,0.549471782,0.547783759,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,264,hungary,67,12.5,-13.0718954248366,5.23,6.7,6.78,7.201775377000001,7.034211303999999,0.196638416,0.549471782,0.547783759
265,12.5,6.289308176100629,5.05,6.74,6.891740959,6.510421854,0.150554531,0.560857201,0.5453079120000001,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,265,hungary,68,12.5,6.289308176100629,5.05,6.7,6.74,6.891740959,6.510421854,0.150554531,0.560857201,0.5453079120000001
266,12.5,-31.914893617021303,4.9,6.7,7.0010524279999995,6.666329168,0.167332005,0.491560227,0.541718357,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,266,hungary,69,12.5,-31.914893617021303,4.9,6.5,6.7,7.0010524279999995,6.666329168,0.167332005,0.491560227,0.541718357
267,12.5,0.0,4.74,6.52,7.088095057,6.377146281,0.44121045600000003,0.46307588299999997,0.538186061,0.0,0.6666666666666666,0.3333333333333333,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,267,hungary,70,12.5,0.0,4.74,5.7,6.52,7.088095057,6.377146281,0.44121045600000003,0.46307588299999997,0.538186061
268,12.5,-27.5862068965517,4.31,6.14,5.961822531,5.477698172999999,0.7277820190000001,0.283682933,0.54041962,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,268,hungary,71,12.5,-27.5862068965517,4.31,5.1,6.14,5.961822531,5.477698172999999,0.7277820190000001,0.283682933,0.54041962
269,12.5,-31.25,3.95,5.64,5.1662731619999995,5.008842592,1.016693989,0.323655105,0.538394511,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,269,hungary,72,12.5,-31.25,3.95,4.2,5.64,5.1662731619999995,5.008842592,1.016693989,0.323655105,0.538394511
270,12.5,-38.674033149171294,3.09,5.0,3.3,4.034592176,1.268726396,0.397730892,0.5428814670000001,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.2138364779874213,0.7861635220125787,0.0,0.2138364779874213,0.7861635220125788,0.0,0.21383647798742134,0.7861635220125787,0.0,0.21383647798742134,0.7861635220125787,270,hungary,73,12.5,-38.674033149171294,3.09,3.5,5.0,3.3,4.034592176,1.268726396,0.397730892,0.5428814670000001
271,12.5,-12.562814070351799,2.63,4.32,3.452050018,3.4633113939999998,1.315167923,0.38386172799999996,0.542459578,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.7924528301886792,0.20754716981132082,0.0,0.7924528301886792,0.2075471698113208,0.0,0.7924528301886792,0.20754716981132082,0.0,0.7924528301886792,0.20754716981132082,271,hungary,74,12.5,-12.562814070351799,2.63,3.1,4.32,3.452050018,3.4633113939999998,1.315167923,0.38386172799999996,0.542459578
272,12.5,-10.5263157894737,2.62,3.78,3.042587522,3.136194367,1.108151614,0.390550866,0.540234453,0.0,0.6666666666666666,0.3333333333333333,0.9621139971923918,0.03788600280760828,0.0,0.0,0.8050314465408801,0.19496855345911981,0.0,0.8050314465408802,0.19496855345911981,0.0,0.8050314465408802,0.19496855345911984,0.0,0.8050314465408802,0.19496855345911984,272,hungary,75,12.5,-10.5263157894737,2.62,3.0,3.78,3.042587522,3.136194367,1.108151614,0.390550866,0.540234453
273,12.5,-8.73362445414847,3.15,3.34,3.213402275,3.111368877,0.8617811009999999,0.362339585,0.536773304,0.0,0.6666666666666666,0.3333333333333333,0.772120865350135,0.22787913464986492,0.0,0.0,0.1383647798742137,0.8616352201257863,0.0,0.1383647798742137,0.8616352201257863,0.0,0.1383647798742137,0.8616352201257863,0.0,0.1383647798742137,0.8616352201257863,273,hungary,76,12.5,-8.73362445414847,3.15,2.9,3.34,3.213402275,3.111368877,0.8617811009999999,0.362339585,0.536773304
274,12.5,-17.3410404624277,3.35,3.18,2.7675065589999996,2.986889138,0.47644517,0.365438586,0.533664186,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,274,hungary,77,12.5,-17.3410404624277,3.35,3.4,3.18,2.7675065589999996,2.986889138,0.47644517,0.365438586,0.533664186
275,12.5,-12.1951219512195,3.73,3.24,3.879970681,3.661919766,0.343025752,0.38987289799999997,0.532403382,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,275,hungary,78,12.5,-12.1951219512195,3.73,3.8,3.24,3.879970681,3.661919766,0.343025752,0.38987289799999997,0.532403382
276,12.5,-7.936507936507941,4.35,3.36,3.8786536739999997,3.9470978110000003,0.376386326,0.367531396,0.52923375,0.0,0.6666666666666666,0.3333333333333333,0.687640809779251,0.312359190220749,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,276,hungary,79,12.5,-7.936507936507941,4.35,3.7,3.36,3.8786536739999997,3.9470978110000003,0.376386326,0.367531396,0.52923375
277,12.5,-21.126760563380298,4.68,3.78,3.68410697,3.725061378,0.796868873,0.364105113,0.52653184,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,277,hungary,80,12.5,-21.126760563380298,4.68,5.1,3.78,3.68410697,3.725061378,0.796868873,0.364105113,0.52653184
278,12.5,0.0,4.5,4.2,6.125139977999999,5.553253155,0.884119147,0.497688179,0.545353732,0.0,0.6666666666666666,0.3333333333333333,0.0,0.8036127498108557,0.1963872501891443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,278,hungary,81,12.5,0.0,4.5,5.0,4.2,6.125139977999999,5.553253155,0.884119147,0.497688179,0.545353732
279,12.5,10.4895104895105,4.17,4.5,4.843234948,4.865148915,0.762670746,0.57831211,0.545280659,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,279,hungary,82,12.5,10.4895104895105,4.17,4.9,4.5,4.843234948,4.865148915,0.762670746,0.57831211,0.545280659
